"obs_site","ant","tag_id","run","filename","rel_site","subbasin_name","rel_date","etype","date","rtype","length","transported","dtime","species"
"GOJ","DIVERSION RIVER EXIT","3D9.1C2D48B537","Summer","MPP10083.S5B","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-21 20:42:55,"H",108,FALSE,1.15740740740741e-05,"sockeye"
"GOJ","DIVERSION RIVER EXIT","3D9.1C2D48B537","Summer","MPP10083.S5B","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-21 20:42:56,"H",108,FALSE,-2.97446759259259,"sockeye"
"GRJ","DIVERSION / SBYC GATE","3D9.1C2D48B53F","Summer","MPP10083.S5B","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-18 21:21:37,"H",95,FALSE,2.31481481481481e-05,"sockeye"
"GRJ","DIVERSION RIVER EXIT","3D9.1C2D48B53F","Summer","MPP10083.S5B","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-18 21:21:39,"H",95,FALSE,3.09353009259259,"sockeye"
"GRJ","DIVERSION RIVER EXIT","3D9.1C2D49F27B","Summer","MPP10081.S6A","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-05-21 23:36:39,"H",100,FALSE,1.15740740740741e-05,"sockeye"
"GRJ","DIVERSION RIVER EXIT","3D9.1C2D49F27B","Summer","MPP10081.S6A","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-05-21 23:36:40,"H",100,FALSE,1.46159722222222,"sockeye"
"GOJ","DIVERSION RIVER EXIT","3D9.1C2D49F27B","Summer","MPP10081.S6A","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-05-23 11:23:41,"H",100,FALSE,1.15740740740741e-05,"sockeye"
"GOJ","DIVERSION RIVER EXIT","3D9.1C2D49F27B","Summer","MPP10081.S6A","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-05-23 11:23:42,"H",100,FALSE,-5.58597222222222,"sockeye"
"GRJ","ADULT FISH RETURN","3D9.1C2D4C3298","Summer","MPP10084.S5A","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-17 21:19:54,"H",115,FALSE,2.15756944444444,"sockeye"
"GRJ","DIVERSION / SBYC GATE","3D9.1C2D4C335E","Summer","MPP10084.S5A","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-20 01:15:38,"H",94,FALSE,2.31481481481481e-05,"sockeye"
"GRJ","DIVERSION RIVER EXIT","3D9.1C2D4C335E","Summer","MPP10084.S5A","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-20 01:15:40,"H",94,FALSE,0.978333333333333,"sockeye"
"GOJ","DIVERSION RIVER EXIT","3D9.1C2D4C38D1","Summer","MPP10083.S5B","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-21 05:09:42,"H",90,FALSE,1.15740740740741e-05,"sockeye"
"GOJ","DIVERSION RIVER EXIT","3D9.1C2D4C38D1","Summer","MPP10083.S5B","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-21 05:09:43,"H",90,FALSE,5.53673611111111,"sockeye"
"MCJ","RIVER-1 EXIT","3D9.1C2D4C38D1","Summer","MPP10083.S5B","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-26 18:16:47,"H",90,FALSE,1.15740740740741e-05,"sockeye"
"MCJ","RIVER-1 EXIT","3D9.1C2D4C38D1","Summer","MPP10083.S5B","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-26 18:16:48,"H",90,FALSE,-8.77278935185185,"sockeye"
"GRJ","DIVERSION / SBYC GATE","3D9.1C2D4C3983","Summer","MPP10083.S5B","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-17 23:45:14,"H",104,FALSE,2.31481481481481e-05,"sockeye"
"GRJ","DIVERSION RIVER EXIT","3D9.1C2D4C3983","Summer","MPP10083.S5B","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-17 23:45:16,"H",104,FALSE,7.89094907407407,"sockeye"
"TWX","MATRIX TRAWL [CURRENT]","3D9.1C2D4C3988","Summer","MPP10083.S5A","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-25 21:08:20,"H",118,FALSE,4.62962962962963e-05,"sockeye"
"TWX","MATRIX TRAWL [CURRENT]","3D9.1C2D4C3988","Summer","MPP10083.S5A","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-25 21:08:24,"H",118,FALSE,2.98443287037037,"sockeye"
"BCC","15X15 FULL-FLOW ANTENNA","3D9.1C2D4C3F20","Summer","MPP10084.S5A","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-28 20:45:59,"H",116,FALSE,-2.4712037037037,"sockeye"
"MCJ","RIVER-1 EXIT","3D9.1C2D4C3F78","Summer","MPP10084.S5A","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-26 09:45:42,"H",97,FALSE,1.15740740740741e-05,"sockeye"
"MCJ","RIVER-1 EXIT","3D9.1C2D4C3F78","Summer","MPP10084.S5A","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-26 09:45:43,"H",97,FALSE,-7.5556712962963,"sockeye"
"GRJ","DIVERSION / SBYC GATE","3D9.1C2D4C3F93","Summer","MPP10083.S5A","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-18 20:27:38,"H",105,FALSE,2.31481481481481e-05,"sockeye"
"GRJ","DIVERSION RIVER EXIT","3D9.1C2D4C3F93","Summer","MPP10083.S5A","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-18 20:27:40,"H",105,FALSE,5.91304398148148,"sockeye"
"BCC","15X15 FULL-FLOW ANTENNA","3D9.1C2D4C3FC5","Summer","MPP10083.S5B","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-24 18:22:27,"H",119,FALSE,769.891793981481,"sockeye"
"BO4","VERTICAL SLOT DETECTORS","3D9.1C2D4C3FC5","Summer","MPP10083.S5B","SAWTRP","Upper Salmon",2010-05-04,"Observation",2012-07-02 15:53:31,"H",119,FALSE,1.15740740740741e-05,"sockeye"
"BO4","VERTICAL SLOT DETECTORS","3D9.1C2D4C3FC5","Summer","MPP10083.S5B","SAWTRP","Upper Salmon",2010-05-04,"Observation",2012-07-02 15:53:32,"H",119,FALSE,-776.725543981481,"sockeye"
"GRJ","DIVERSION / SBYC GATE","3D9.1C2D4C453C","Summer","MPP10084.S5A","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-17 22:29:03,"H",102,FALSE,2.31481481481481e-05,"sockeye"
"GRJ","DIVERSION RIVER EXIT","3D9.1C2D4C453C","Summer","MPP10084.S5A","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-17 22:29:05,"H",102,FALSE,1.47425925925926,"sockeye"
"GOJ","DIVERSION RIVER EXIT","3D9.1C2D4C453C","Summer","MPP10084.S5A","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-19 11:05:38,"H",102,FALSE,1.15740740740741e-05,"sockeye"
"GOJ","DIVERSION RIVER EXIT","3D9.1C2D4C453C","Summer","MPP10084.S5A","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-19 11:05:39,"H",102,FALSE,9.45583333333333,"sockeye"
"B2J","SBYC SEPARATOR GATE","3D9.1C2D4C4554","Summer","MPP10083.S5B","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-28 22:03:55,"H",108,FALSE,5.78703703703704e-05,"sockeye"
"B2J","RIVER EXIT","3D9.1C2D4C4554","Summer","MPP10083.S5B","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-28 22:04:00,"H",108,FALSE,-6.32886574074074,"sockeye"
"MCJ","RIVER-1 EXIT","3D9.1C2D4C4577","Summer","MPP10083.S5B","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-22 15:20:02,"H",104,FALSE,1.15740740740741e-05,"sockeye"
"MCJ","RIVER-1 EXIT","3D9.1C2D4C4577","Summer","MPP10083.S5B","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-22 15:20:03,"H",104,FALSE,5.65412037037037,"sockeye"
"BCC","15X15 FULL-FLOW ANTENNA","3D9.1C2D4C4594","Summer","MPP10083.S5B","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-28 07:01:59,"H",114,FALSE,-5.43484953703704,"sockeye"
"GRJ","DIVERSION / SBYC GATE","3D9.1C2D4C45A3","Summer","MPP10083.S5A","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-22 20:36:02,"H",80,FALSE,2.31481481481481e-05,"sockeye"
"GRJ","DIVERSION RIVER EXIT","3D9.1C2D4C45A3","Summer","MPP10083.S5A","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-22 20:36:04,"H",80,FALSE,1.77287037037037,"sockeye"
"GOJ","DIVERSION SBYC GATE","3D9.1C2D4C45A3","Summer","MPP10083.S5A","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-24 15:37:42,"H",80,FALSE,2.31481481481481e-05,"sockeye"
"GOJ","DIVERSION RIVER EXIT","3D9.1C2D4C45A3","Summer","MPP10083.S5A","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-24 15:37:44,"H",80,FALSE,2.94634259259259,"sockeye"
"ICHFFB","FULL FLOW BYPASS","3D9.1C2D4C45A3","Summer","MPP10083.S5A","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-27 14:20:32,"H",80,FALSE,2.31481481481481e-05,"sockeye"
"ICHFFB","FULL FLOW BYPASS","3D9.1C2D4C45A3","Summer","MPP10083.S5A","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-27 14:20:34,"H",80,FALSE,1.68274305555556,"sockeye"
"MCJ","FULL FLOW BYPASS","3D9.1C2D4C45A3","Summer","MPP10083.S5A","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-29 06:43:48,"H",80,FALSE,3.47222222222222e-05,"sockeye"
"MCJ","FULL FLOW BYPASS","3D9.1C2D4C45A3","Summer","MPP10083.S5A","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-29 06:43:51,"H",80,FALSE,-6.36893518518518,"sockeye"
"ICHFFB","FULL FLOW BYPASS","3D9.1C2D4C45D7","Summer","MPP10083.S5A","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-22 21:52:38,"H",95,FALSE,2.31481481481481e-05,"sockeye"
"ICHFFB","FULL FLOW BYPASS","3D9.1C2D4C45D7","Summer","MPP10083.S5A","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-22 21:52:40,"H",95,FALSE,2.84966435185185,"sockeye"
"MCJ","FULL FLOW BYPASS","3D9.1C2D4C45D7","Summer","MPP10083.S5A","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-25 18:16:16,"H",95,FALSE,4.62962962962963e-05,"sockeye"
"MCJ","FULL FLOW BYPASS","3D9.1C2D4C45D7","Summer","MPP10083.S5A","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-25 18:16:20,"H",95,FALSE,-1.8974537037037,"sockeye"
"GRJ","DIVERSION / SBYC GATE","3D9.1C2D4C45EE","Summer","MPP10084.S5A","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-23 20:44:11,"H",97,FALSE,2.31481481481481e-05,"sockeye"
"GRJ","DIVERSION RIVER EXIT","3D9.1C2D4C45EE","Summer","MPP10084.S5A","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-23 20:44:13,"H",97,FALSE,9.96782407407407,"sockeye"
"MCJ","RIVER-1 EXIT","3D9.1C2D4C45EE","Summer","MPP10084.S5A","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-06-02 20:13:57,"H",97,FALSE,1.15740740740741e-05,"sockeye"
"MCJ","RIVER-1 EXIT","3D9.1C2D4C45EE","Summer","MPP10084.S5A","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-06-02 20:13:58,"H",97,FALSE,-14.7372222222222,"sockeye"
"GRJ","DIVERSION / SBYC GATE","3D9.1C2D4C461B","Summer","MPP10083.S5A","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-19 02:32:46,"H",94,FALSE,2.31481481481481e-05,"sockeye"
"GRJ","DIVERSION RIVER EXIT","3D9.1C2D4C461B","Summer","MPP10083.S5A","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-19 02:32:48,"H",94,FALSE,-0.156655092592593,"sockeye"
"GRJ","DIVERSION / SBYC GATE","3D9.1C2D4C4654","Summer","MPP10083.S5B","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-18 22:47:51,"H",107,FALSE,2.31481481481481e-05,"sockeye"
"GRJ","DIVERSION RIVER EXIT","3D9.1C2D4C4654","Summer","MPP10083.S5B","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-18 22:47:53,"H",107,FALSE,5.17864583333333,"sockeye"
"MCJ","FULL FLOW BYPASS","3D9.1C2D4C4654","Summer","MPP10083.S5B","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-24 03:05:14,"H",107,FALSE,3.47222222222222e-05,"sockeye"
"MCJ","FULL FLOW BYPASS","3D9.1C2D4C4654","Summer","MPP10083.S5B","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-24 03:05:17,"H",107,FALSE,-2.17189814814815,"sockeye"
"GRJ","DIVERSION RIVER EXIT","3D9.1C2D4C4672","Summer","MPP10083.S5B","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-21 22:58:06,"H",90,FALSE,1.15740740740741e-05,"sockeye"
"GRJ","DIVERSION RIVER EXIT","3D9.1C2D4C4672","Summer","MPP10083.S5B","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-21 22:58:07,"H",90,FALSE,6.04556712962963,"sockeye"
"ICHFFB","FULL FLOW BYPASS","3D9.1C2D4C4672","Summer","MPP10083.S5B","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-28 00:03:47,"H",90,FALSE,4.62962962962963e-05,"sockeye"
"ICHFFB","FULL FLOW BYPASS","3D9.1C2D4C4672","Summer","MPP10083.S5B","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-28 00:03:51,"H",90,FALSE,-8.04837962962963,"sockeye"
"GOJ","DIVERSION SBYC GATE","3D9.1C2D4C4C1D","Summer","MPP10083.S5B","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-19 23:18:28,"H",107,FALSE,2.31481481481481e-05,"sockeye"
"GOJ","DIVERSION RIVER EXIT","3D9.1C2D4C4C1D","Summer","MPP10083.S5B","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-19 23:18:30,"H",107,FALSE,0.887025462962963,"sockeye"
"LMJ","B-DIVERSION","3D9.1C2D4C4C1D","Summer","MPP10083.S5B","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-20 20:37:29,"H",107,FALSE,0.0429050925925926,"sockeye"
"LMJ","DIVERSION RIVER EXIT","3D9.1C2D4C4C1D","Summer","MPP10083.S5B","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-20 21:39:16,"H",107,FALSE,-0.8446875,"sockeye"
"LMJ","DIVERSION RIVER EXIT","3D9.1C2D4C4C4C","Summer","MPP10084.S5A","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-20 01:48:29,"H",110,FALSE,1.15740740740741e-05,"sockeye"
"LMJ","DIVERSION RIVER EXIT","3D9.1C2D4C4C4C","Summer","MPP10084.S5A","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-20 01:48:30,"H",110,FALSE,2.21819444444444,"sockeye"
"MCJ","RIVER-1 EXIT","3D9.1C2D4C4C4C","Summer","MPP10084.S5A","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-22 07:04:42,"H",110,FALSE,1.15740740740741e-05,"sockeye"
"MCJ","RIVER-1 EXIT","3D9.1C2D4C4C4C","Summer","MPP10084.S5A","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-22 07:04:43,"H",110,FALSE,5.58315972222222,"sockeye"
"TWX","MATRIX TRAWL [CURRENT]","3D9.1C2D4C4CC1","Summer","MPP10083.S5A","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-27 21:04:28,"H",128,FALSE,-3.36331018518519,"sockeye"
"MCJ","RIVER-1 EXIT","3D9.1C2D4C52C8","Summer","MPP10084.S5A","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-24 12:36:54,"H",102,FALSE,1.15740740740741e-05,"sockeye"
"MCJ","RIVER-1 EXIT","3D9.1C2D4C52C8","Summer","MPP10084.S5A","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-24 12:36:55,"H",102,FALSE,1.24912037037037,"sockeye"
"MCJ","FULL FLOW BYPASS","3D9.1C2D4C531A","Summer","MPP10083.S5A","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-25 18:35:44,"H",94,FALSE,3.47222222222222e-05,"sockeye"
"MCJ","FULL FLOW BYPASS","3D9.1C2D4C531A","Summer","MPP10083.S5A","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-25 18:35:47,"H",94,FALSE,3.80893518518519,"sockeye"
"JDJ","RIVER EXIT","3D9.1C2D4C531A","Summer","MPP10083.S5A","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-29 14:02:31,"H",94,FALSE,1.15740740740741e-05,"sockeye"
"JDJ","RIVER EXIT","3D9.1C2D4C531A","Summer","MPP10083.S5A","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-29 14:02:32,"H",94,FALSE,-7.69020833333333,"sockeye"
"GRJ","DIVERSION / SBYC GATE","3D9.1C2D53FC45","Summer","MPP10084.S5A","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-21 21:28:56,"H",77,FALSE,2.31481481481481e-05,"sockeye"
"GRJ","DIVERSION RIVER EXIT","3D9.1C2D53FC45","Summer","MPP10084.S5A","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-21 21:28:58,"H",77,FALSE,5.64480324074074,"sockeye"
"ICHFFB","FULL FLOW BYPASS","3D9.1C2D53FC45","Summer","MPP10084.S5A","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-27 12:57:34,"H",77,FALSE,2.31481481481481e-05,"sockeye"
"ICHFFB","FULL FLOW BYPASS","3D9.1C2D53FC45","Summer","MPP10084.S5A","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-27 12:57:36,"H",77,FALSE,5.26878472222222,"sockeye"
"BCC","15X15 FULL-FLOW ANTENNA","3D9.1C2D53FC45","Summer","MPP10084.S5A","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-06-01 19:24:39,"H",77,FALSE,-12.924537037037,"sockeye"
"GRJ","DIVERSION / SBYC GATE","3D9.1C2D53FCCB","Summer","MPP10083.S5A","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-19 21:13:32,"H",98,FALSE,2.31481481481481e-05,"sockeye"
"GRJ","DIVERSION RIVER EXIT","3D9.1C2D53FCCB","Summer","MPP10083.S5A","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-19 21:13:34,"H",98,FALSE,3.6869212962963,"sockeye"
"MCJ","FULL FLOW BYPASS","3D9.1C2D53FF3D","Summer","MPP10083.S5B","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-23 13:42:50,"H",116,FALSE,4.62962962962963e-05,"sockeye"
"MCJ","FULL FLOW BYPASS","3D9.1C2D53FF3D","Summer","MPP10083.S5B","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-23 13:42:54,"H",116,FALSE,-1.64332175925926,"sockeye"
"MCJ","FULL FLOW BYPASS","3D9.1C2D5400F4","Summer","MPP10083.S5A","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-21 22:16:36,"H",119,FALSE,3.47222222222222e-05,"sockeye"
"MCJ","FULL FLOW BYPASS","3D9.1C2D5400F4","Summer","MPP10083.S5A","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-21 22:16:39,"H",119,FALSE,6.44804398148148,"sockeye"
"MCJ","RIVER-1 EXIT","3D9.1C2D5401EB","Summer","MPP10081.S6A","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-05-28 09:09:40,"H",117,FALSE,1.15740740740741e-05,"sockeye"
"MCJ","RIVER-1 EXIT","3D9.1C2D5401EB","Summer","MPP10081.S6A","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-05-28 09:09:41,"H",117,FALSE,5.13731481481481,"sockeye"
"TWX","MATRIX TRAWL [CURRENT]","3D9.1C2D5401EB","Summer","MPP10081.S6A","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-06-02 12:27:26,"H",117,FALSE,2.31481481481481e-05,"sockeye"
"TWX","MATRIX TRAWL [CURRENT]","3D9.1C2D5401EB","Summer","MPP10081.S6A","RLCTRP","Upper Salmon",2010-05-04,"Observation",2010-06-02 12:27:28,"H",117,FALSE,-8.28445601851852,"sockeye"
"MCJ","SBYC A-RACEWAY RIVER GATE","3D9.1C2D5408A5","Summer","MPP10083.S5A","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-25 05:49:09,"H",112,FALSE,0.000300925925925926,"sockeye"
"MCJ","RIVER-2 EXIT","3D9.1C2D5408A5","Summer","MPP10083.S5A","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-25 05:49:35,"H",112,FALSE,-4.39459490740741,"sockeye"
"GRJ","DIVERSION / SBYC GATE","3D9.1C2D5408BE","Summer","MPP10083.S5A","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-20 20:21:33,"H",84,FALSE,2.31481481481481e-05,"sockeye"
"GRJ","DIVERSION RIVER EXIT","3D9.1C2D5408BE","Summer","MPP10083.S5A","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-20 20:21:35,"H",84,FALSE,7.066875,"sockeye"
"ICHFFB","FULL FLOW BYPASS","3D9.1C2D5408BE","Summer","MPP10083.S5A","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-27 21:57:59,"H",84,FALSE,2.31481481481481e-05,"sockeye"
"ICHFFB","FULL FLOW BYPASS","3D9.1C2D5408BE","Summer","MPP10083.S5A","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-27 21:58:01,"H",84,FALSE,-3.42238425925926,"sockeye"
"LMJ","FULL FLOW BYPASS","3D9.1C2D540AA9","Summer","MPP10083.S5B","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-24 11:49:55,"H",103,FALSE,0.136539351851852,"sockeye"
"LMJ","ADULT FISH RETURN","3D9.1C2D540AA9","Summer","MPP10083.S5B","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-24 15:06:32,"H",103,FALSE,3.29248842592593,"sockeye"
"BCC","15X15 FULL-FLOW ANTENNA","3D9.1C2D540CE5","Summer","MPP10083.S5B","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-27 22:07:43,"H",NA,FALSE,-4.43758101851852,"sockeye"
"MCJ","FULL FLOW BYPASS","3D9.1C2D540DC0","Summer","MPP10083.S5B","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-23 11:37:41,"H",130,FALSE,4.62962962962963e-05,"sockeye"
"MCJ","FULL FLOW BYPASS","3D9.1C2D540DC0","Summer","MPP10083.S5B","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-23 11:37:45,"H",130,FALSE,3.95027777777778,"sockeye"
"BCC","15X15 FULL-FLOW ANTENNA","3D9.1C2D540DC0","Summer","MPP10083.S5B","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-27 10:26:09,"H",130,FALSE,769.909340277778,"sockeye"
"BO1","VERTICAL SLOT DETECTORS","3D9.1C2D540DC0","Summer","MPP10083.S5B","SAWTRP","Upper Salmon",2010-05-04,"Observation",2012-07-05 08:22:46,"H",130,FALSE,0.00263888888888889,"sockeye"
"BO1","VERTICAL SLOT DETECTORS","3D9.1C2D540DC0","Summer","MPP10083.S5B","SAWTRP","Upper Salmon",2010-05-04,"Observation",2012-07-05 08:26:34,"H",130,FALSE,6.09741898148148,"sockeye"
"MC1","COUNTING WINDOW","3D9.1C2D540DC0","Summer","MPP10083.S5B","SAWTRP","Upper Salmon",2010-05-04,"Observation",2012-07-11 10:46:52,"H",130,FALSE,4.62962962962963e-05,"sockeye"
"MC1","COUNTING WINDOW","3D9.1C2D540DC0","Summer","MPP10083.S5B","SAWTRP","Upper Salmon",2010-05-04,"Observation",2012-07-11 10:46:56,"H",130,FALSE,1.38978009259259,"sockeye"
"ICH","RIGHT LADDER WEIR 438 [S/O]","3D9.1C2D540DC0","Summer","MPP10083.S5B","SAWTRP","Upper Salmon",2010-05-04,"Observation",2012-07-12 20:13:47,"H",130,FALSE,1.15740740740741e-05,"sockeye"
"ICH","RIGHT LADDER WEIR 438 [S/O]","3D9.1C2D540DC0","Summer","MPP10083.S5B","SAWTRP","Upper Salmon",2010-05-04,"Observation",2012-07-12 20:13:48,"H",130,FALSE,2.93225694444444,"sockeye"
"GRA","WEIR 732","3D9.1C2D540DC0","Summer","MPP10083.S5B","SAWTRP","Upper Salmon",2010-05-04,"Observation",2012-07-15 20:21:32,"H",130,FALSE,0.00037037037037037,"sockeye"
"GRA","WEIR 733","3D9.1C2D540DC0","Summer","MPP10083.S5B","SAWTRP","Upper Salmon",2010-05-04,"Observation",2012-07-15 20:22:04,"H",130,FALSE,-788.896921296296,"sockeye"
"GOJ","DIVERSION SBYC GATE","3D9.1C2D540F30","Summer","MPP10083.S5A","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-19 04:27:51,"H",108,FALSE,3.47222222222222e-05,"sockeye"
"GOJ","DIVERSION RIVER EXIT","3D9.1C2D540F30","Summer","MPP10083.S5A","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-19 04:27:54,"H",108,FALSE,10.6795833333333,"sockeye"
"GOJ","DIVERSION SBYC GATE","3D9.1C2D540F8F","Summer","MPP10083.S5A","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-29 22:59:02,"H",83,FALSE,2.31481481481481e-05,"sockeye"
"GOJ","DIVERSION RIVER EXIT","3D9.1C2D540F8F","Summer","MPP10083.S5A","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-29 22:59:04,"H",83,FALSE,-7.43403935185185,"sockeye"
"MCJ","RIVER-1 EXIT","3D9.1C2D54133F","Summer","MPP10083.S5A","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-22 13:08:37,"H",111,FALSE,1.15740740740741e-05,"sockeye"
"MCJ","RIVER-1 EXIT","3D9.1C2D54133F","Summer","MPP10083.S5A","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-22 13:08:38,"H",111,FALSE,4.04488425925926,"sockeye"
"BCC","15X15 FULL-FLOW ANTENNA","3D9.1C2D54133F","Summer","MPP10083.S5A","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-26 14:13:16,"H",111,FALSE,-6.66636574074074,"sockeye"
"GOJ","DIVERSION RIVER EXIT","3D9.1C2D5413E3","Summer","MPP10083.S5B","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-19 22:24:29,"H",110,FALSE,1.15740740740741e-05,"sockeye"
"GOJ","DIVERSION RIVER EXIT","3D9.1C2D5413E3","Summer","MPP10083.S5B","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-19 22:24:30,"H",110,FALSE,1.18644675925926,"sockeye"
"LMJ","DIVERSION RIVER EXIT","3D9.1C2D5414A6","Summer","MPP10083.S5B","SAWTRP","Upper Salmon",2010-05-04,"Observation",2010-05-21 10:27:11,"H",104,FALSE,1.15740740740741e-05,"sockeye"
