"obs_site","ant","tag_id","run","filename","rel_site","subbasin_name","rel_date","etype","date","rtype","length","transported","dtime","species"
"LMJ","B-DIVERSION","3D9.1BF22A6E41","Summer","CCW05271.PL2","PETTL","Upper Salmon",2005-10-05,"Observation",2006-05-28 14:00:47,"H",NA,FALSE,0.569398148148148,"sockeye"
"LMJ","DIVERSION RIVER EXIT","3D9.1BF22A6E41","Summer","CCW05271.PL2","PETTL","Upper Salmon",2005-10-05,"Observation",2006-05-29 03:40:43,"H",NA,FALSE,4.70202546296296,"sockeye"
"JDJ","RIVER EXIT","3D9.1BF22A6E41","Summer","CCW05271.PL2","PETTL","Upper Salmon",2005-10-05,"Observation",2006-06-02 20:31:43,"H",NA,FALSE,1.15740740740741e-05,"sockeye"
"JDJ","RIVER EXIT","3D9.1BF22A6E41","Summer","CCW05271.PL2","PETTL","Upper Salmon",2005-10-05,"Observation",2006-06-02 20:31:44,"H",NA,FALSE,-0.802268518518519,"sockeye"
"GOJ","DIVERSION RIVER EXIT","3D9.1BF22A6E67","Summer","CCW05270.RF2","REDFL","Upper Salmon",2005-10-05,"Observation",2006-06-02 01:16:40,"H",NA,FALSE,1.15740740740741e-05,"sockeye"
"GOJ","DIVERSION RIVER EXIT","3D9.1BF22A6E67","Summer","CCW05270.RF2","REDFL","Upper Salmon",2005-10-05,"Observation",2006-06-02 01:16:41,"H",NA,FALSE,-9.00396990740741,"sockeye"
"GOJ","DIVERSION SBYC GATE","3D9.1BF22A6EA3","Summer","CCW05271.PL2","PETTL","Upper Salmon",2005-10-05,"Observation",2006-05-24 01:11:09,"H",NA,FALSE,2.31481481481481e-05,"sockeye"
"GOJ","DIVERSION RIVER EXIT","3D9.1BF22A6EA3","Summer","CCW05271.PL2","PETTL","Upper Salmon",2005-10-05,"Observation",2006-05-24 01:11:11,"H",NA,FALSE,0.936863425925926,"sockeye"
"LMJ","ADULT FISH RETURN","3D9.1BF22A6EA3","Summer","CCW05271.PL2","PETTL","Upper Salmon",2005-10-05,"Observation",2006-05-24 23:40:16,"H",NA,FALSE,-29.4335185185185,"sockeye"
"PETTLC",NA,"3D9.1BF22A6EAB","Summer","CCW05271.PL2","PETTL","Upper Salmon",2005-10-05,"Recapture",2006-04-25 13:16:00,"H",NA,FALSE,29.339849537037,"sockeye"
"GOJ","DIVERSION SBYC GATE","3D9.1BF22A6EAB","Summer","CCW05271.PL2","PETTL","Upper Salmon",2005-10-05,"Observation",2006-05-24 21:25:33,"H",NA,FALSE,2.31481481481481e-05,"sockeye"
"GOJ","DIVERSION RIVER EXIT","3D9.1BF22A6EAB","Summer","CCW05271.PL2","PETTL","Upper Salmon",2005-10-05,"Observation",2006-05-24 21:25:35,"H",NA,FALSE,4.66982638888889,"sockeye"
"JDJ","RIVER EXIT","3D9.1BF22A6EAB","Summer","CCW05271.PL2","PETTL","Upper Salmon",2005-10-05,"Observation",2006-05-29 13:30:12,"H",NA,FALSE,1.15740740740741e-05,"sockeye"
"JDJ","RIVER EXIT","3D9.1BF22A6EAB","Summer","CCW05271.PL2","PETTL","Upper Salmon",2005-10-05,"Observation",2006-05-29 13:30:13,"H",NA,FALSE,-1.62854166666667,"sockeye"
"LMJ","A-DIVERSION","3D9.1BF22A6F1C","Summer","CCW05271.PL2","PETTL","Upper Salmon",2005-10-05,"Observation",2006-05-27 22:25:12,"H",NA,FALSE,0.0962615740740741,"sockeye"
"LMJ","DIVERSION RIVER EXIT","3D9.1BF22A6F1C","Summer","CCW05271.PL2","PETTL","Upper Salmon",2005-10-05,"Observation",2006-05-28 00:43:49,"H",NA,FALSE,1.75756944444444,"sockeye"
"MCJ","FULL FLOW BYPASS","3D9.1BF22A6F1C","Summer","CCW05271.PL2","PETTL","Upper Salmon",2005-10-05,"Observation",2006-05-29 18:54:49,"H",NA,FALSE,3.47222222222222e-05,"sockeye"
"MCJ","FULL FLOW BYPASS","3D9.1BF22A6F1C","Summer","CCW05271.PL2","PETTL","Upper Salmon",2005-10-05,"Observation",2006-05-29 18:54:52,"H",NA,FALSE,-34.2353240740741,"sockeye"
"PETTLC",NA,"3D9.1BF22A6F8E","Summer","CCW05271.PL2","PETTL","Upper Salmon",2005-10-05,"Recapture",2006-04-25 13:16:00,"H",NA,FALSE,25.3136805555556,"sockeye"
"GOJ","ADULT FISH RETURN","3D9.1BF22A6F8E","Summer","CCW05271.PL2","PETTL","Upper Salmon",2005-10-05,"Observation",2006-05-20 20:47:42,"H",NA,FALSE,1.15740740740741e-05,"sockeye"
"GOJ","ADULT FISH RETURN","3D9.1BF22A6F8E","Summer","CCW05271.PL2","PETTL","Upper Salmon",2005-10-05,"Observation",2006-05-20 20:47:43,"H",NA,FALSE,3.70512731481481,"sockeye"
"MCJ","RIVER-1 EXIT","3D9.1BF22A6F8E","Summer","CCW05271.PL2","PETTL","Upper Salmon",2005-10-05,"Observation",2006-05-24 13:51:06,"H",NA,FALSE,1.15740740740741e-05,"sockeye"
"MCJ","RIVER-1 EXIT","3D9.1BF22A6F8E","Summer","CCW05271.PL2","PETTL","Upper Salmon",2005-10-05,"Observation",2006-05-24 13:51:07,"H",NA,FALSE,-29.025775462963,"sockeye"
"ALTULC",NA,"3D9.1BF22A6F93","Summer","CCW05270.AL1","ALTURL","Upper Salmon",2005-10-05,"Recapture",2006-04-25 13:14:00,"H",NA,FALSE,27.4125925925926,"sockeye"
"LMJ","DIVERSION RIVER EXIT","3D9.1BF22A6F93","Summer","CCW05270.AL1","ALTURL","Upper Salmon",2005-10-05,"Observation",2006-05-22 23:13:30,"H",NA,FALSE,1.15740740740741e-05,"sockeye"
"LMJ","DIVERSION RIVER EXIT","3D9.1BF22A6F93","Summer","CCW05270.AL1","ALTURL","Upper Salmon",2005-10-05,"Observation",2006-05-22 23:13:31,"H",NA,FALSE,6.1128587962963,"sockeye"
"B2J","RIVER EXIT","3D9.1BF22A6F93","Summer","CCW05270.AL1","ALTURL","Upper Salmon",2005-10-05,"Observation",2006-05-29 01:56:09,"H",NA,FALSE,1.15740740740741e-05,"sockeye"
"B2J","RIVER EXIT","3D9.1BF22A6F93","Summer","CCW05270.AL1","ALTURL","Upper Salmon",2005-10-05,"Observation",2006-05-29 01:56:10,"H",NA,FALSE,-33.5278935185185,"sockeye"
"PETTLC",NA,"3D9.1BF22A6FA2","Summer","CCW05271.PL2","PETTL","Upper Salmon",2005-10-05,"Recapture",2006-04-25 13:16:00,"H",NA,FALSE,28.2244444444444,"sockeye"
"GOJ","DIVERSION RIVER EXIT","3D9.1BF22A6FA2","Summer","CCW05271.PL2","PETTL","Upper Salmon",2005-10-05,"Observation",2006-05-23 18:39:24,"H",NA,FALSE,1.15740740740741e-05,"sockeye"
"GOJ","DIVERSION RIVER EXIT","3D9.1BF22A6FA2","Summer","CCW05271.PL2","PETTL","Upper Salmon",2005-10-05,"Observation",2006-05-23 18:39:25,"H",NA,FALSE,6.25,"sockeye"
"GRJ","DIVERSION RIVER EXIT","3D9.1BF22A7006","Summer","CCW05271.PL2","PETTL","Upper Salmon",2005-10-05,"Observation",2006-05-30 00:39:40,"H",NA,FALSE,1.15740740740741e-05,"sockeye"
"GRJ","DIVERSION RIVER EXIT","3D9.1BF22A7006","Summer","CCW05271.PL2","PETTL","Upper Salmon",2005-10-05,"Observation",2006-05-30 00:39:41,"H",NA,FALSE,5.17414351851852,"sockeye"
"GOJ","DIVERSION SBYC GATE","3D9.1BF22A7006","Summer","CCW05271.PL2","PETTL","Upper Salmon",2005-10-05,"Observation",2006-06-04 04:50:37,"H",NA,FALSE,2.31481481481481e-05,"sockeye"
"GOJ","DIVERSION RIVER EXIT","3D9.1BF22A7006","Summer","CCW05271.PL2","PETTL","Upper Salmon",2005-10-05,"Observation",2006-06-04 04:50:39,"H",NA,FALSE,-0.0104861111111111,"sockeye"
"JDJ","RIVER EXIT","3D9.1BF22A7023","Summer","CCW05270.RF1","REDFL","Upper Salmon",2005-10-05,"Observation",2006-06-04 04:35:36,"H",85,FALSE,1.15740740740741e-05,"sockeye"
"JDJ","RIVER EXIT","3D9.1BF22A7023","Summer","CCW05270.RF1","REDFL","Upper Salmon",2005-10-05,"Observation",2006-06-04 04:35:37,"H",85,FALSE,-6.14140046296296,"sockeye"
"GRJ","DIVERSION RIVER EXIT","3D9.1BF22A706E","Summer","CCW05271.PL2","PETTL","Upper Salmon",2005-10-05,"Observation",2006-05-29 01:12:13,"H",NA,FALSE,1.15740740740741e-05,"sockeye"
"GRJ","DIVERSION RIVER EXIT","3D9.1BF22A706E","Summer","CCW05271.PL2","PETTL","Upper Salmon",2005-10-05,"Observation",2006-05-29 01:12:14,"H",NA,FALSE,-6.54462962962963,"sockeye"
"LMJ","ADULT FISH RETURN","3D9.1BF22A71B2","Summer","CCW05270.AL2","ALTURL","Upper Salmon",2005-10-05,"Observation",2006-05-22 12:07:58,"H",NA,FALSE,3.06895833333333,"sockeye"
"MCJ","FULL FLOW BYPASS","3D9.1BF22A71B2","Summer","CCW05270.AL2","ALTURL","Upper Salmon",2005-10-05,"Observation",2006-05-25 13:47:25,"H",NA,FALSE,0.00234953703703704,"sockeye"
"MCJ","ADULT FISH RETURN","3D9.1BF22A71B2","Summer","CCW05270.AL2","ALTURL","Upper Salmon",2005-10-05,"Observation",2006-05-25 13:50:48,"H",NA,FALSE,9.29252314814815,"sockeye"
"GOJ","DIVERSION SBYC GATE","3D9.1BF22A7213","Summer","CCW05270.RF2","REDFL","Upper Salmon",2005-10-05,"Observation",2006-06-03 20:52:13,"H",NA,FALSE,2.31481481481481e-05,"sockeye"
"GOJ","DIVERSION RIVER EXIT","3D9.1BF22A7213","Summer","CCW05270.RF2","REDFL","Upper Salmon",2005-10-05,"Observation",2006-06-03 20:52:15,"H",NA,FALSE,9.41155092592593,"sockeye"
"TWX","PRIMARY TRAWL","3D9.1BF22A7213","Summer","CCW05270.RF2","REDFL","Upper Salmon",2005-10-05,"Observation",2006-06-13 06:44:53,"H",NA,FALSE,1.15740740740741e-05,"sockeye"
"TWX","PRIMARY TRAWL","3D9.1BF22A7213","Summer","CCW05270.RF2","REDFL","Upper Salmon",2005-10-05,"Observation",2006-06-13 06:44:54,"H",NA,FALSE,-25.2940856481481,"sockeye"
"GRJ","ADULT FISH RETURN","3D9.1BF22A7217","Summer","CCW05270.AL2","ALTURL","Upper Salmon",2005-10-05,"Observation",2006-05-18 23:41:25,"H",NA,FALSE,18.5648032407407,"sockeye"
"GOJ","DIVERSION RIVER EXIT","3D9.1BF22A7231","Summer","CCW05270.RF1","REDFL","Upper Salmon",2005-10-05,"Observation",2006-06-06 13:14:57,"H",86,FALSE,1.15740740740741e-05,"sockeye"
"GOJ","DIVERSION RIVER EXIT","3D9.1BF22A7231","Summer","CCW05270.RF1","REDFL","Upper Salmon",2005-10-05,"Observation",2006-06-06 13:14:58,"H",86,FALSE,-8.30846064814815,"sockeye"
"GOJ","DIVERSION SBYC GATE","3D9.1BF22A732A","Summer","CCW05271.PL2","PETTL","Upper Salmon",2005-10-05,"Observation",2006-05-29 05:50:58,"H",NA,FALSE,2.31481481481481e-05,"sockeye"
"GOJ","DIVERSION RIVER EXIT","3D9.1BF22A732A","Summer","CCW05271.PL2","PETTL","Upper Salmon",2005-10-05,"Observation",2006-05-29 05:51:00,"H",NA,FALSE,2.06755787037037,"sockeye"
"GRJ","DIVERSION RIVER EXIT","3D9.1BF22A7330","Summer","CCW05270.AL2","ALTURL","Upper Salmon",2005-10-05,"Observation",2006-05-31 07:28:32,"H",NA,FALSE,1.15740740740741e-05,"sockeye"
"GRJ","DIVERSION RIVER EXIT","3D9.1BF22A7330","Summer","CCW05270.AL2","ALTURL","Upper Salmon",2005-10-05,"Observation",2006-05-31 07:28:33,"H",NA,FALSE,3.31671296296296,"sockeye"
"GOJ","DIVERSION SBYC GATE","3D9.1BF22A7356","Summer","CCW05270.RF2","REDFL","Upper Salmon",2005-10-05,"Observation",2006-06-03 15:04:48,"H",NA,FALSE,2.31481481481481e-05,"sockeye"
"GOJ","DIVERSION RIVER EXIT","3D9.1BF22A7356","Summer","CCW05270.RF2","REDFL","Upper Salmon",2005-10-05,"Observation",2006-06-03 15:04:50,"H",NA,FALSE,-39.0755787037037,"sockeye"
"PETTLC",NA,"3D9.1BF22A73EE","Summer","CCW05271.PL1","PETTL","Upper Salmon",2005-10-05,"Recapture",2006-04-25 13:16:00,"H",NA,FALSE,29.4190393518519,"sockeye"
"GOJ","ADULT FISH RETURN","3D9.1BF22A73EE","Summer","CCW05271.PL1","PETTL","Upper Salmon",2005-10-05,"Observation",2006-05-24 23:19:25,"H",NA,FALSE,2.8847337962963,"sockeye"
"LMJ","B-DIVERSION","3D9.1BF22A7416","Summer","CCW05270.RF1","REDFL","Upper Salmon",2005-10-05,"Observation",2006-05-27 20:33:31,"H",95,FALSE,0.148113425925926,"sockeye"
"LMJ","DIVERSION RIVER EXIT","3D9.1BF22A7416","Summer","CCW05270.RF1","REDFL","Upper Salmon",2005-10-05,"Observation",2006-05-28 00:06:48,"H",95,FALSE,0.7925,"sockeye"
"ICHFFB","FULL FLOW BYPASS","3D9.1BF22A7416","Summer","CCW05270.RF1","REDFL","Upper Salmon",2005-10-05,"Observation",2006-05-28 19:08:04,"H",95,FALSE,2.31481481481481e-05,"sockeye"
"ICHFFB","FULL FLOW BYPASS","3D9.1BF22A7416","Summer","CCW05270.RF1","REDFL","Upper Salmon",2005-10-05,"Observation",2006-05-28 19:08:06,"H",95,FALSE,-6.9403587962963,"sockeye"
"GOJ","DIVERSION SBYC GATE","3D9.1BF22A7438","Summer","CCW05271.PL1","PETTL","Upper Salmon",2005-10-05,"Observation",2006-05-21 20:34:09,"H",NA,FALSE,2.31481481481481e-05,"sockeye"
"GOJ","DIVERSION RIVER EXIT","3D9.1BF22A7438","Summer","CCW05271.PL1","PETTL","Upper Salmon",2005-10-05,"Observation",2006-05-21 20:34:11,"H",NA,FALSE,-13.5008217592593,"sockeye"
"RLCTRP",NA,"3D9.1BF22A74E1","Summer","CCW05270.RF2","REDFL","Upper Salmon",2005-10-05,"Recapture",2006-05-08 08:33:00,"H",NA,FALSE,11.4170717592593,"sockeye"
"LMJ","B-DIVERSION","3D9.1BF22A74E1","Summer","CCW05270.RF2","REDFL","Upper Salmon",2005-10-05,"Observation",2006-05-19 18:33:42,"H",NA,FALSE,0.0752662037037037,"sockeye"
"LMJ","DIVERSION RIVER EXIT","3D9.1BF22A74E1","Summer","CCW05270.RF2","REDFL","Upper Salmon",2005-10-05,"Observation",2006-05-19 20:22:05,"H",NA,FALSE,79.6513310185185,"sockeye"
"CRESIS",NA,"3D9.1BF22A74E1","Summer","CCW05270.RF2","REDFL","Upper Salmon",2005-10-05,"Recovery",2006-08-07 12:00:00,"H",NA,FALSE,-65.0485532407407,"sockeye"
"JDJ","RIVER EXIT","3D9.1BF22ABDC4","Summer","CCW05270.RF2","REDFL","Upper Salmon",2005-10-05,"Observation",2006-06-03 10:50:09,"H",NA,FALSE,1.15740740740741e-05,"sockeye"
"JDJ","RIVER EXIT","3D9.1BF22ABDC4","Summer","CCW05270.RF2","REDFL","Upper Salmon",2005-10-05,"Observation",2006-06-03 10:50:10,"H",NA,FALSE,-13.8658333333333,"sockeye"
"GOJ","DIVERSION SBYC GATE","3D9.1BF22ABE90","Summer","CCW05270.AL2","ALTURL","Upper Salmon",2005-10-05,"Observation",2006-05-20 14:03:33,"H",NA,FALSE,2.31481481481481e-05,"sockeye"
"GOJ","DIVERSION RIVER EXIT","3D9.1BF22ABE90","Summer","CCW05270.AL2","ALTURL","Upper Salmon",2005-10-05,"Observation",2006-05-20 14:03:35,"H",NA,FALSE,4.53579861111111,"sockeye"
"GOJ","DIVERSION SBYC GATE","3D9.1BF22ABED6","Summer","CCW05271.PL2","PETTL","Upper Salmon",2005-10-05,"Observation",2006-05-25 02:55:18,"H",NA,FALSE,2.31481481481481e-05,"sockeye"
"GOJ","DIVERSION RIVER EXIT","3D9.1BF22ABED6","Summer","CCW05271.PL2","PETTL","Upper Salmon",2005-10-05,"Observation",2006-05-25 02:55:20,"H",NA,FALSE,2.27263888888889,"sockeye"
"ICHFFB","FULL FLOW BYPASS","3D9.1BF22ABED6","Summer","CCW05271.PL2","PETTL","Upper Salmon",2005-10-05,"Observation",2006-05-27 09:27:56,"H",NA,FALSE,8.10185185185185e-05,"sockeye"
"ICHFFB","FULL FLOW BYPASS","3D9.1BF22ABED6","Summer","CCW05271.PL2","PETTL","Upper Salmon",2005-10-05,"Observation",2006-05-27 09:28:03,"H",NA,FALSE,3.24586805555556,"sockeye"
"GRJ","DIVERSION / SBYC GATE","3D9.1BF22ABF3A","Summer","CCW05270.RF2","REDFL","Upper Salmon",2005-10-05,"Observation",2006-05-30 22:01:01,"H",NA,FALSE,1.15740740740741e-05,"sockeye"
"GRJ","DIVERSION RIVER EXIT","3D9.1BF22ABF3A","Summer","CCW05270.RF2","REDFL","Upper Salmon",2005-10-05,"Observation",2006-05-30 22:01:02,"H",NA,FALSE,4.99572916666667,"sockeye"
"GOJ","DIVERSION RIVER EXIT","3D9.1BF22ABF3A","Summer","CCW05270.RF2","REDFL","Upper Salmon",2005-10-05,"Observation",2006-06-04 21:55:07,"H",NA,FALSE,1.15740740740741e-05,"sockeye"
"GOJ","DIVERSION RIVER EXIT","3D9.1BF22ABF3A","Summer","CCW05270.RF2","REDFL","Upper Salmon",2005-10-05,"Observation",2006-06-04 21:55:08,"H",NA,FALSE,-10.6025578703704,"sockeye"
"GOJ","DIVERSION SBYC GATE","3D9.1BF22ABF86","Summer","CCW05271.PL2","PETTL","Upper Salmon",2005-10-05,"Observation",2006-05-25 07:27:38,"H",NA,FALSE,2.31481481481481e-05,"sockeye"
"GOJ","DIVERSION RIVER EXIT","3D9.1BF22ABF86","Summer","CCW05271.PL2","PETTL","Upper Salmon",2005-10-05,"Observation",2006-05-25 07:27:40,"H",NA,FALSE,1.17965277777778,"sockeye"
"LMJ","B-DIVERSION","3D9.1BF22ABF86","Summer","CCW05271.PL2","PETTL","Upper Salmon",2005-10-05,"Observation",2006-05-26 11:46:27,"H",NA,FALSE,2.09341435185185,"sockeye"
"LMJ","DIVERSION RIVER EXIT","3D9.1BF22ABF86","Summer","CCW05271.PL2","PETTL","Upper Salmon",2005-10-05,"Observation",2006-05-28 14:00:58,"H",NA,FALSE,1.15740740740741e-05,"sockeye"
"LMJ","DIVERSION RIVER EXIT","3D9.1BF22ABF86","Summer","CCW05271.PL2","PETTL","Upper Salmon",2005-10-05,"Observation",2006-05-28 14:00:59,"H",NA,FALSE,-33.0326273148148,"sockeye"
"ALTULC",NA,"3D9.1BF22ABF87","Summer","CCW05270.AL2","ALTURL","Upper Salmon",2005-10-05,"Recapture",2006-04-25 13:14:00,"H",NA,FALSE,30.3066898148148,"sockeye"
"JDJ","RIVER EXIT","3D9.1BF22ABF87","Summer","CCW05270.AL2","ALTURL","Upper Salmon",2005-10-05,"Observation",2006-05-25 20:35:42,"H",NA,FALSE,1.15740740740741e-05,"sockeye"
"JDJ","RIVER EXIT","3D9.1BF22ABF87","Summer","CCW05270.AL2","ALTURL","Upper Salmon",2005-10-05,"Observation",2006-05-25 20:35:43,"H",NA,FALSE,6.09267361111111,"sockeye"
"GRJ","DIVERSION / SBYC GATE","3D9.1BF22ABFE7","Summer","CCW05270.AL1","ALTURL","Upper Salmon",2005-10-05,"Observation",2006-05-31 22:49:31,"H",NA,FALSE,2.31481481481481e-05,"sockeye"
"GRJ","DIVERSION RIVER EXIT","3D9.1BF22ABFE7","Summer","CCW05270.AL1","ALTURL","Upper Salmon",2005-10-05,"Observation",2006-05-31 22:49:33,"H",NA,FALSE,3.14866898148148,"sockeye"
"GOJ","DIVERSION RIVER EXIT","3D9.1BF22ABFE7","Summer","CCW05270.AL1","ALTURL","Upper Salmon",2005-10-05,"Observation",2006-06-04 02:23:50,"H",NA,FALSE,1.15740740740741e-05,"sockeye"
"GOJ","DIVERSION RIVER EXIT","3D9.1BF22ABFE7","Summer","CCW05270.AL1","ALTURL","Upper Salmon",2005-10-05,"Observation",2006-06-04 02:23:51,"H",NA,FALSE,-13.4004282407407,"sockeye"
"LMJ","B-DIVERSION","3D9.1BF22AC086","Summer","CCW05270.AL2","ALTURL","Upper Salmon",2005-10-05,"Observation",2006-05-21 16:47:18,"H",NA,FALSE,0.137430555555556,"sockeye"
"LMJ","DIVERSION RIVER EXIT","3D9.1BF22AC086","Summer","CCW05270.AL2","ALTURL","Upper Salmon",2005-10-05,"Observation",2006-05-21 20:05:12,"H",NA,FALSE,2.64174768518519,"sockeye"
"MCJ","FULL FLOW BYPASS","3D9.1BF22AC086","Summer","CCW05270.AL2","ALTURL","Upper Salmon",2005-10-05,"Observation",2006-05-24 11:29:21,"H",NA,FALSE,3.47222222222222e-05,"sockeye"
"MCJ","FULL FLOW BYPASS","3D9.1BF22AC086","Summer","CCW05270.AL2","ALTURL","Upper Salmon",2005-10-05,"Observation",2006-05-24 11:29:24,"H",NA,FALSE,-4.31625,"sockeye"
"GRJ","DIVERSION RIVER EXIT","3D9.1BF22AC13C","Summer","CCW05270.AL2","ALTURL","Upper Salmon",2005-10-05,"Observation",2006-05-20 03:54:12,"H",NA,FALSE,1.15740740740741e-05,"sockeye"
"GRJ","DIVERSION RIVER EXIT","3D9.1BF22AC13C","Summer","CCW05270.AL2","ALTURL","Upper Salmon",2005-10-05,"Observation",2006-05-20 03:54:13,"H",NA,FALSE,1.61167824074074,"sockeye"
"GOJ","DIVERSION SBYC GATE","3D9.1BF22AC13C","Summer","CCW05270.AL2","ALTURL","Upper Salmon",2005-10-05,"Observation",2006-05-21 18:35:12,"H",NA,FALSE,2.31481481481481e-05,"sockeye"
"GOJ","DIVERSION RIVER EXIT","3D9.1BF22AC13C","Summer","CCW05270.AL2","ALTURL","Upper Salmon",2005-10-05,"Observation",2006-05-21 18:35:14,"H",NA,FALSE,0.780231481481481,"sockeye"
"LMJ","ADULT FISH RETURN","3D9.1BF22AC13C","Summer","CCW05270.AL2","ALTURL","Upper Salmon",2005-10-05,"Observation",2006-05-22 13:18:46,"H",NA,FALSE,-1.39957175925926,"sockeye"
"GOJ","DIVERSION RIVER EXIT","3D9.1BF22AC19D","Summer","CCW05270.AL1","ALTURL","Upper Salmon",2005-10-05,"Observation",2006-05-21 03:43:36,"H",NA,FALSE,1.15740740740741e-05,"sockeye"
"GOJ","DIVERSION RIVER EXIT","3D9.1BF22AC19D","Summer","CCW05270.AL1","ALTURL","Upper Salmon",2005-10-05,"Observation",2006-05-21 03:43:37,"H",NA,FALSE,15.7732291666667,"sockeye"
"GRJ","DIVERSION / SBYC GATE","3D9.1BF22AC1F0","Summer","CCW05271.PL2","PETTL","Upper Salmon",2005-10-05,"Observation",2006-06-05 22:17:19,"H",NA,FALSE,2.31481481481481e-05,"sockeye"
"GRJ","DIVERSION RIVER EXIT","3D9.1BF22AC1F0","Summer","CCW05271.PL2","PETTL","Upper Salmon",2005-10-05,"Observation",2006-06-05 22:17:21,"H",NA,FALSE,9.96060185185185,"sockeye"
"LMJ","B-DIVERSION","3D9.1BF22AC1F0","Summer","CCW05271.PL2","PETTL","Upper Salmon",2005-10-05,"Observation",2006-06-15 21:20:42,"H",NA,FALSE,0.000196759259259259,"sockeye"
"LMJ","DIVERSION RIVER EXIT","3D9.1BF22AC1F0","Summer","CCW05271.PL2","PETTL","Upper Salmon",2005-10-05,"Observation",2006-06-15 21:20:59,"H",NA,FALSE,1.46393518518519,"sockeye"
"ICHFFB","FULL FLOW BYPASS","3D9.1BF22AC1F0","Summer","CCW05271.PL2","PETTL","Upper Salmon",2005-10-05,"Observation",2006-06-17 08:29:06,"H",NA,FALSE,2.31481481481481e-05,"sockeye"
"ICHFFB","FULL FLOW BYPASS","3D9.1BF22AC1F0","Summer","CCW05271.PL2","PETTL","Upper Salmon",2005-10-05,"Observation",2006-06-17 08:29:08,"H",NA,FALSE,1.3558912037037,"sockeye"
"MCJ","FULL FLOW BYPASS","3D9.1BF22AC1F0","Summer","CCW05271.PL2","PETTL","Upper Salmon",2005-10-05,"Observation",2006-06-18 17:01:43,"H",NA,FALSE,3.47222222222222e-05,"sockeye"
"MCJ","FULL FLOW BYPASS","3D9.1BF22AC1F0","Summer","CCW05271.PL2","PETTL","Upper Salmon",2005-10-05,"Observation",2006-06-18 17:01:46,"H",NA,FALSE,3.59664351851852,"sockeye"
"JDJ","RIVER EXIT","3D9.1BF22AC1F0","Summer","CCW05271.PL2","PETTL","Upper Salmon",2005-10-05,"Observation",2006-06-22 07:21:01,"H",NA,FALSE,1.15740740740741e-05,"sockeye"
"JDJ","RIVER EXIT","3D9.1BF22AC1F0","Summer","CCW05271.PL2","PETTL","Upper Salmon",2005-10-05,"Observation",2006-06-22 07:21:02,"H",NA,FALSE,-20.9160532407407,"sockeye"
"GOJ","A-SEPARATOR GATE","3D9.1BF22AC200","Summer","CCW05270.AL2","ALTURL","Upper Salmon",2005-10-05,"Observation",2006-06-01 09:21:55,"H",NA,FALSE,3.47222222222222e-05,"sockeye"
"GOJ","A-RACEWAY / RIVER EXIT","3D9.1BF22AC200","Summer","CCW05270.AL2","ALTURL","Upper Salmon",2005-10-05,"Observation",2006-06-01 09:21:58,"H",NA,TRUE,2.54155092592593,"sockeye"
"GRJ","DIVERSION / SBYC GATE","3D9.1BF22AC329","Summer","CCW05271.PL1","PETTL","Upper Salmon",2005-10-05,"Observation",2006-06-03 22:22:05,"H",NA,FALSE,1.15740740740741e-05,"sockeye"
"GRJ","DIVERSION RIVER EXIT","3D9.1BF22AC329","Summer","CCW05271.PL1","PETTL","Upper Salmon",2005-10-05,"Observation",2006-06-03 22:22:06,"H",NA,FALSE,-10.8631597222222,"sockeye"
"ICHFFB","FULL FLOW BYPASS","3D9.1BF22AC33B","Summer","CCW05270.AL2","ALTURL","Upper Salmon",2005-10-05,"Observation",2006-05-24 01:39:11,"H",NA,FALSE,2.31481481481481e-05,"sockeye"
"ICHFFB","FULL FLOW BYPASS","3D9.1BF22AC33B","Summer","CCW05270.AL2","ALTURL","Upper Salmon",2005-10-05,"Observation",2006-05-24 01:39:13,"H",NA,FALSE,3.37306712962963,"sockeye"
"JDJ","RIVER EXIT","3D9.1BF22AC33B","Summer","CCW05270.AL2","ALTURL","Upper Salmon",2005-10-05,"Observation",2006-05-27 10:36:30,"H",NA,FALSE,1.15740740740741e-05,"sockeye"
"JDJ","RIVER EXIT","3D9.1BF22AC33B","Summer","CCW05270.AL2","ALTURL","Upper Salmon",2005-10-05,"Observation",2006-05-27 10:36:31,"H",NA,FALSE,-5.40034722222222,"sockeye"
"GRJ","DIVERSION / SBYC GATE","3D9.1BF22AC3B8","Summer","CCW05271.PL1","PETTL","Upper Salmon",2005-10-05,"Observation",2006-05-22 01:00:13,"H",NA,FALSE,1.15740740740741e-05,"sockeye"
"GRJ","DIVERSION RIVER EXIT","3D9.1BF22AC3B8","Summer","CCW05271.PL1","PETTL","Upper Salmon",2005-10-05,"Observation",2006-05-22 01:00:14,"H",NA,FALSE,4.58050925925926,"sockeye"
"LMJ","B-SEPARATOR GATE","3D9.1BF22AC3B8","Summer","CCW05271.PL1","PETTL","Upper Salmon",2005-10-05,"Observation",2006-05-26 14:56:11,"H",NA,FALSE,0.986516203703704,"sockeye"
"LMJ","SAMPLE ROOM","3D9.1BF22AC3B8","Summer","CCW05271.PL1","PETTL","Upper Salmon",2005-10-05,"Observation",2006-05-27 14:36:46,"H",NA,TRUE,1.15740740740741e-05,"sockeye"
"LMJ","SAMPLE ROOM","3D9.1BF22AC3B8","Summer","CCW05271.PL1","PETTL","Upper Salmon",2005-10-05,"Observation",2006-05-27 14:36:47,"H",NA,TRUE,4.61663194444444,"sockeye"
