"obs_site","ant","tag_id","run","filename","rel_site","subbasin","subbasin_name","rel_date","etype","date","count","rtype","length","transported","year","mindate","maxdate"
"MJ1","Downstream Array","384.3B23985EEB","Summer","OJD14167.DCA","CAMP2C",17070203,"Middle Fork John Day","2014-06-16","Observation","2015-03-28 00:04:53",1,"W",109,FALSE,NA,NA,NA
"CAMP2C",NA,"384.3B23986947","Summer","OJD14177.ACA","CAMP2C",17070203,"Middle Fork John Day","2014-06-26","Recapture","2014-06-27 09:03:00",1,"W",134,FALSE,NA,NA,NA
"CAMP2C",NA,"384.3B23986A79","Summer","OJD14168.DCA","CAMP2C",17070203,"Middle Fork John Day","2014-06-17","Recapture","2014-06-18 07:22:00",1,"W",105,FALSE,NA,NA,NA
"CAMP2C",NA,"384.3B23986B2C","Summer","OJD14167.DCA","CAMP2C",17070203,"Middle Fork John Day","2014-06-16","Recapture","2014-06-18 07:22:00",1,"W",78,FALSE,NA,NA,NA
"CAMP2C",NA,"384.3B23986BEE","Summer","OJD14176.ACA","CAMP2C",17070203,"Middle Fork John Day","2014-06-25","Recapture","2014-09-30 10:19:00",1,"W",90,FALSE,NA,NA,NA
"CAMP2C",NA,"384.3B23986C86","Summer","OJD14167.DCA","CAMP2C",17070203,"Middle Fork John Day","2014-06-16","Recapture","2014-06-18 07:22:00",1,"W",94,FALSE,NA,NA,NA
"MJ1","Upstream Array","384.3B23987982","Summer","OJD14167.BCA","CAMP2C",17070203,"Middle Fork John Day","2014-06-16","Observation","2015-03-04 03:59:11",1,"W",71,FALSE,NA,NA,NA
"CAMP2C",NA,"384.3B2398819F","Summer","OJD14168.DCA","CAMP2C",17070203,"Middle Fork John Day","2014-06-17","Recapture","2014-10-15 10:35:00",1,"W",106,FALSE,NA,NA,NA
"CAMP2C",NA,"384.3B2398837F","Summer","OJD14176.ACA","CAMP2C",17070203,"Middle Fork John Day","2014-06-25","Recapture","2014-09-30 10:19:00",1,"W",118,FALSE,NA,NA,NA
"CAMP2C",NA,"384.3B2398846B","Summer","OJD14167.DCA","CAMP2C",17070203,"Middle Fork John Day","2014-06-16","Recapture","2015-06-23 11:47:00",1,"W",70,FALSE,NA,NA,NA
"CAMP2C",NA,"384.3B239888F6","Summer","OJD14167.DCA","CAMP2C",17070203,"Middle Fork John Day","2014-06-16","Recapture","2014-06-18 07:22:00",1,"W",116,FALSE,NA,NA,NA
"MJ1","Downstream Array","384.3B239888F6","Summer","OJD14167.DCA","CAMP2C",17070203,"Middle Fork John Day","2014-06-16","Observation","2015-03-27 22:48:58",1,"W",116,FALSE,NA,NA,NA
"CAMP2C",NA,"384.3B23988907","Summer","OJD14167.DCA","CAMP2C",17070203,"Middle Fork John Day","2014-06-16","Recapture","2014-06-18 07:22:00",1,"W",67,FALSE,NA,NA,NA
"MJ1","Upstream Array","384.3B23988907","Summer","OJD14167.DCA","CAMP2C",17070203,"Middle Fork John Day","2014-06-16","Observation","2015-06-27 12:15:59",1,"W",67,FALSE,NA,NA,NA
"CAMP2C",NA,"384.3B239892AE","Summer","OJD14167.DCA","CAMP2C",17070203,"Middle Fork John Day","2014-06-16","Recapture","2014-06-17 07:16:00",1,"W",90,FALSE,NA,NA,NA
"MJ1","Downstream Array","384.3B239893AB","Summer","OJD14169.BCA","CAMP2C",17070203,"Middle Fork John Day","2014-06-18","Observation","2015-04-23 12:38:50",1,"W",126,FALSE,NA,NA,NA
"CAMP2C",NA,"384.3B239894E9","Summer","OJD14167.DCA","CAMP2C",17070203,"Middle Fork John Day","2014-06-16","Recapture","2014-06-17 07:16:00",1,"W",109,FALSE,NA,NA,NA
"ESANIS",NA,"384.3B2398962B","Summer","OJD14167.DCA","CAMP2C",17070203,"Middle Fork John Day","2014-06-16","Recovery","2015-10-02 00:00:00",1,"W",116,FALSE,NA,NA,NA
"CAMP2C",NA,"384.3B2398969C","Summer","OJD14167.DCA","CAMP2C",17070203,"Middle Fork John Day","2014-06-16","Recapture","2014-06-18 07:22:00",1,"W",73,FALSE,NA,NA,NA
"CAMP2C",NA,"384.3B239898B4","Summer","OJD14177.ACA","CAMP2C",17070203,"Middle Fork John Day","2014-06-26","Recapture","2014-09-30 10:19:00",1,"W",140,FALSE,NA,NA,NA
"CAMP2C",NA,"384.3B23989920","Summer","OJD14167.BCA","CAMP2C",17070203,"Middle Fork John Day","2014-06-16","Recapture","2015-10-07 14:44:00",1,"W",71,FALSE,NA,NA,NA
"MJ1","Downstream Array","384.3B23989F52","Summer","OJD14176.ACA","CAMP2C",17070203,"Middle Fork John Day","2014-06-25","Observation","2015-04-11 05:57:21",1,"W",150,FALSE,NA,NA,NA
"CAMP2C",NA,"384.3B2398A078","Summer","OJD14167.BCA","CAMP2C",17070203,"Middle Fork John Day","2014-06-16","Recapture","2014-06-17 09:59:00",1,"W",75,FALSE,NA,NA,NA
"MJ1","Downstream Array","384.3B2398A0B7","Summer","OJD14177.ACA","CAMP2C",17070203,"Middle Fork John Day","2014-06-26","Observation","2014-06-29 07:05:52",1,"W",77,FALSE,NA,NA,NA
"CAMP2C",NA,"384.3B2398A5AC","Summer","OJD14167.BCA","CAMP2C",17070203,"Middle Fork John Day","2014-06-16","Recapture","2015-10-06 14:40:00",1,"W",85,FALSE,NA,NA,NA
"MJ1","Downstream Array","384.3B2398A5AC","Summer","OJD14167.BCA","CAMP2C",17070203,"Middle Fork John Day","2014-06-16","Observation","2016-05-06 02:51:08",1,"W",85,FALSE,NA,NA,NA
"BRIDGC",NA,"384.3B2398A5DB","Summer","JDI14051.BFA","BRIDGC",17070204,"Lower John Day","2014-02-20","Recapture","2014-09-18 07:54:00",1,"W",89,FALSE,NA,NA,NA
"CAMP2C",NA,"384.3B2398A905","Summer","OJD14176.ACA","CAMP2C",17070203,"Middle Fork John Day","2014-06-25","Passive Recapture","2014-07-09 11:00:00",1,"W",118,FALSE,NA,NA,NA
"CAMP2C",NA,"384.3B2398A9AE","Summer","OJD14167.DCA","CAMP2C",17070203,"Middle Fork John Day","2014-06-16","Recapture","2014-06-17 07:16:00",1,"W",119,FALSE,NA,NA,NA
"CAMP2C",NA,"384.3B2398A9DF","Summer","OJD14167.DCA","CAMP2C",17070203,"Middle Fork John Day","2014-06-16","Recapture","2014-06-17 07:16:00",1,"W",89,FALSE,NA,NA,NA
"CAMP2C",NA,"384.3B2398AACD","Summer","OJD14167.BCA","CAMP2C",17070203,"Middle Fork John Day","2014-06-16","Recapture","2014-10-06 10:54:00",1,"W",86,FALSE,NA,NA,NA
"CAMP2C",NA,"384.3B2398AC66","Summer","OJD14176.ACA","CAMP2C",17070203,"Middle Fork John Day","2014-06-25","Recapture","2014-10-01 10:00:00",1,"W",117,FALSE,NA,NA,NA
"CAMP2C",NA,"384.3B2398AE7E","Summer","OJD14177.ACA","CAMP2C",17070203,"Middle Fork John Day","2014-06-26","Recapture","2014-06-27 09:03:00",1,"W",124,FALSE,NA,NA,NA
"CAMP2C",NA,"384.3B2398AF07","Summer","OJD14167.DCA","CAMP2C",17070203,"Middle Fork John Day","2014-06-16","Recapture","2014-06-18 07:22:00",1,"W",129,FALSE,NA,NA,NA
"CAMP2C",NA,"384.3B2398B464","Summer","OJD14167.DCA","CAMP2C",17070203,"Middle Fork John Day","2014-06-16","Recapture","2014-06-17 07:16:00",1,"W",129,FALSE,NA,NA,NA
"CAMP2C",NA,"384.3B2398B5F9","Summer","OJD14169.BCA","CAMP2C",17070203,"Middle Fork John Day","2014-06-18","Recapture","2014-10-07 11:31:00",1,"W",124,FALSE,NA,NA,NA
"CAMP2C",NA,"384.3B2398B68F","Summer","OJD14167.DCA","CAMP2C",17070203,"Middle Fork John Day","2014-06-16","Recapture","2014-06-17 07:16:00",1,"W",77,FALSE,NA,NA,NA
"CAMP2C",NA,"384.3B2398BAD4","Summer","OJD14167.DCA","CAMP2C",17070203,"Middle Fork John Day","2014-06-16","Recapture","2014-10-14 10:16:00",1,"W",125,FALSE,NA,NA,NA
"CAMP2C",NA,"384.3B2398BAE4","Summer","OJD14177.ACA","CAMP2C",17070203,"Middle Fork John Day","2014-06-26","Recapture","2015-10-28 10:39:00",1,"W",77,FALSE,NA,NA,NA
"ESANIS",NA,"384.3B2398BB6A","Summer","OJD14167.BCA","CAMP2C",17070203,"Middle Fork John Day","2014-06-16","Recovery","2015-10-02 00:00:00",1,"W",88,FALSE,NA,NA,NA
"CAMP2C",NA,"384.3B2398BBDC","Summer","OJD14167.DCA","CAMP2C",17070203,"Middle Fork John Day","2014-06-16","Recovery","2015-07-21 11:00:00",1,"W",85,FALSE,NA,NA,NA
"CAMP2C",NA,"384.3B2398BCC8","Summer","OJD14167.BCA","CAMP2C",17070203,"Middle Fork John Day","2014-06-16","Recapture","2014-10-06 10:54:00",1,"W",89,FALSE,NA,NA,NA
"CAMP2C",NA,"384.3B2398BF10","Summer","OJD14169.BCA","CAMP2C",17070203,"Middle Fork John Day","2014-06-18","Recapture","2014-10-07 11:31:00",1,"W",77,FALSE,NA,NA,NA
"CAMP2C",NA,"384.3B2398C17E","Summer","OJD14176.ACA","CAMP2C",17070203,"Middle Fork John Day","2014-06-25","Recapture","2014-09-30 10:19:00",1,"W",78,FALSE,NA,NA,NA
"MJ1","Downstream Array","384.3B2398C1FC","Summer","OJD14167.BCA","CAMP2C",17070203,"Middle Fork John Day","2014-06-16","Observation","2015-05-08 01:26:18",1,"W",105,FALSE,NA,NA,NA
"JDJ","RIVER EXIT","384.3B2398C1FC","Summer","OJD14167.BCA","CAMP2C",17070203,"Middle Fork John Day","2014-06-16","Observation","2015-05-28 05:26:51",1,"W",105,FALSE,NA,NA,NA
"B2J","RIVER EXIT","384.3B2398C1FC","Summer","OJD14167.BCA","CAMP2C",17070203,"Middle Fork John Day","2014-06-16","Observation","2015-05-29 19:57:08",2,"W",105,FALSE,NA,NA,NA
"CAMP2C",NA,"384.3B2398C39A","Summer","OJD14167.BCA","CAMP2C",17070203,"Middle Fork John Day","2014-06-16","Recapture","2014-10-08 09:39:00",1,"W",93,FALSE,NA,NA,NA
"CAMP2C",NA,"384.3B2398C412","Summer","OJD14167.BCA","CAMP2C",17070203,"Middle Fork John Day","2014-06-16","Recapture","2014-10-07 11:31:00",1,"W",88,FALSE,NA,NA,NA
"CAMP2C",NA,"384.3B2398C4C2","Summer","OJD14176.GCA","CAMP2C",17070203,"Middle Fork John Day","2014-06-25","Recapture","2014-10-14 13:34:00",1,"W",82,FALSE,NA,NA,NA
"CAMP2C",NA,"384.3B2398C4D3","Summer","OJD14167.DCA","CAMP2C",17070203,"Middle Fork John Day","2014-06-16","Recapture","2014-10-13 10:25:00",1,"W",85,FALSE,NA,NA,NA
"CAMP2C",NA,"384.3B2398D03B","Summer","OJD14167.DCA","CAMP2C",17070203,"Middle Fork John Day","2014-06-16","Recapture","2014-06-18 07:22:00",1,"W",82,FALSE,NA,NA,NA
"CAMP2C",NA,"384.3B2398D23A","Summer","OJD14167.DCA","CAMP2C",17070203,"Middle Fork John Day","2014-06-16","Recapture","2014-10-14 10:16:00",1,"W",88,FALSE,NA,NA,NA
"CAMP2C",NA,"384.3B2398D7EE","Summer","OJD14167.BCA","CAMP2C",17070203,"Middle Fork John Day","2014-06-16","Recapture","2014-10-08 09:39:00",1,"W",118,FALSE,NA,NA,NA
"CAMP2C",NA,"384.3B2398FF04","Summer","OJD14167.BCA","CAMP2C",17070203,"Middle Fork John Day","2014-06-16","Recapture","2014-06-17 09:59:00",1,"W",84,FALSE,NA,NA,NA
"CAMP2C",NA,"384.3B23990022","Summer","OJD14167.DCA","CAMP2C",17070203,"Middle Fork John Day","2014-06-16","Recapture","2014-06-17 07:16:00",1,"W",110,FALSE,NA,NA,NA
"CAMP2C",NA,"384.3B23990037","Summer","OJD14167.DCA","CAMP2C",17070203,"Middle Fork John Day","2014-06-16","Recapture","2014-06-18 07:22:00",1,"W",126,FALSE,NA,NA,NA
"CAMP2C",NA,"384.3B239914D0","Summer","OJD14168.DCA","CAMP2C",17070203,"Middle Fork John Day","2014-06-17","Recapture","2014-10-15 10:35:00",1,"W",88,FALSE,NA,NA,NA
"CAMP2C",NA,"384.3B23991510","Summer","OJD14167.DCA","CAMP2C",17070203,"Middle Fork John Day","2014-06-16","Recapture","2014-10-13 10:25:00",1,"W",91,FALSE,NA,NA,NA
"CAMP2C",NA,"384.3B2399159B","Summer","OJD14176.GCA","CAMP2C",17070203,"Middle Fork John Day","2014-06-25","Recapture","2014-10-14 13:34:00",1,"W",124,FALSE,NA,NA,NA
"CAMP2C",NA,"384.3B23991AAB","Summer","OJD14169.DCA","CAMP2C",17070203,"Middle Fork John Day","2014-06-18","Recapture","2014-10-15 10:35:00",1,"W",74,FALSE,NA,NA,NA
"CAMP2C",NA,"384.3B23992270","Summer","OJD14167.BCA","CAMP2C",17070203,"Middle Fork John Day","2014-06-16","Recapture","2014-10-08 09:39:00",1,"W",118,FALSE,NA,NA,NA
"MJ1","Downstream Array","384.3B23992296","Summer","OJD14169.DCA","CAMP2C",17070203,"Middle Fork John Day","2014-06-18","Observation","2015-05-14 01:46:08",1,"W",118,FALSE,NA,NA,NA
"CAMP2C",NA,"384.3B23992870","Summer","OJD14167.BCA","CAMP2C",17070203,"Middle Fork John Day","2014-06-16","Recapture","2014-06-18 09:45:00",1,"W",89,FALSE,NA,NA,NA
"MJ1","Downstream Array","384.3B23992870","Summer","OJD14167.BCA","CAMP2C",17070203,"Middle Fork John Day","2014-06-16","Observation","2014-12-15 23:54:57",1,"W",89,FALSE,NA,NA,NA
"CAMP2C",NA,"384.3B23992C3E","Summer","OJD14177.ACA","CAMP2C",17070203,"Middle Fork John Day","2014-06-26","Recapture","2014-10-01 10:00:00",1,"W",144,FALSE,NA,NA,NA
"CAMP2C",NA,"384.3B2399365F","Summer","OJD14167.DCA","CAMP2C",17070203,"Middle Fork John Day","2014-06-16","Recapture","2014-10-14 10:16:00",1,"W",115,FALSE,NA,NA,NA
"CAMP2C",NA,"384.3B23993A5F","Summer","OJD14176.GCA","CAMP2C",17070203,"Middle Fork John Day","2014-06-25","Recapture","2014-10-14 13:34:00",1,"W",80,FALSE,NA,NA,NA
"CAMP2C",NA,"384.3B23993CBA","Summer","OJD14167.DCA","CAMP2C",17070203,"Middle Fork John Day","2014-06-16","Recapture","2015-06-23 11:47:00",1,"W",107,FALSE,NA,NA,NA
"CAMP2C",NA,"384.3B23994314","Summer","OJD14167.DCA","CAMP2C",17070203,"Middle Fork John Day","2014-06-16","Recapture","2014-06-17 07:16:00",1,"W",85,FALSE,NA,NA,NA
"CAMP2C",NA,"384.3B239959E0","Summer","OJD14167.DCA","CAMP2C",17070203,"Middle Fork John Day","2014-06-16","Recapture","2014-06-17 07:16:00",1,"W",129,FALSE,NA,NA,NA
"BRIDGC",NA,"384.3B23A413E7","Summer","JDI14058.BGA","BRIDGC",17070204,"Lower John Day","2014-02-27","Recapture","2014-09-16 07:47:00",1,"W",79,FALSE,NA,NA,NA
"BR2","Downstream Bridge Creek","384.3B23A41497","Summer","JDI14058.BGA","BRIDGC",17070204,"Lower John Day","2014-02-27","Observation","2014-05-05 02:46:29",1,"W",132,FALSE,NA,NA,NA
"BR1","Downstream","384.3B23A41497","Summer","JDI14058.BGA","BRIDGC",17070204,"Lower John Day","2014-02-27","Observation","2014-05-08 01:39:51",1,"W",132,FALSE,NA,NA,NA
"BR0","Downstream","384.3B23A41497","Summer","JDI14058.BGA","BRIDGC",17070204,"Lower John Day","2014-02-27","Observation","2014-05-09 08:18:14",1,"W",132,FALSE,NA,NA,NA
"BRIDGC",NA,"384.3B23A4185F","Summer","JDI14043.BFA","BRIDGC",17070204,"Lower John Day","2014-02-12","Recapture","2014-06-22 08:40:00",1,"W",76,FALSE,NA,NA,NA
"BR1","Downstream","384.3B23A41ADC","Summer","JDI14085.BFA","BRIDGC",17070204,"Lower John Day","2014-03-26","Observation","2014-05-08 01:36:55",1,"W",142,FALSE,NA,NA,NA
"BR0","Upstream","384.3B23A41ADC","Summer","JDI14085.BFA","BRIDGC",17070204,"Lower John Day","2014-03-26","Observation","2014-05-09 16:01:33",1,"W",142,FALSE,NA,NA,NA
"BR3","Upstream","384.3B23A41B30","Summer","JDI14055.BFA","BRIDGC",17070204,"Lower John Day","2014-02-24","Observation","2014-04-21 02:05:12",1,"W",128,FALSE,NA,NA,NA
"BR3","Upstream","384.3B23A41B42","Summer","JDI14174.BFC","BRIDGC",17070204,"Lower John Day","2014-06-23","Observation","2014-09-18 05:36:27",1,"W",135,FALSE,NA,NA,NA
"BRIDGC",NA,"384.3B23A41CE1","Summer","JDI14052.BGA","BRIDGC",17070204,"Lower John Day","2014-02-21","Recapture","2014-06-23 13:57:00",1,"W",81,FALSE,NA,NA,NA
"GABLEC",NA,"384.3B23A41D15","Summer","JDI14035.GFA","GABLEC",17070204,"Lower John Day","2014-02-04","Recapture","2014-02-05 11:36:00",1,"W",71,FALSE,NA,NA,NA
"BRIDGC",NA,"384.3B23A4228C","Summer","JDI14175.BGC","BRIDGC",17070204,"Lower John Day","2014-06-24","Recapture","2014-09-17 08:11:00",1,"W",124,FALSE,NA,NA,NA
"BR3","Downstream","384.3B23A4228C","Summer","JDI14175.BGC","BRIDGC",17070204,"Lower John Day","2014-06-24","Observation","2015-01-28 10:50:36",1,"W",124,FALSE,NA,NA,NA
"BRIDGC",NA,"384.3B23A4228C","Summer","JDI14175.BGC","BRIDGC",17070204,"Lower John Day","2014-06-24","Recapture","2015-01-29 08:50:00",1,"W",124,FALSE,NA,NA,NA
"BR2","Downstream Bridge Creek","384.3B23A42523","Summer","JDI14057.BFA","BRIDGC",17070204,"Lower John Day","2014-02-26","Observation","2014-05-03 03:52:23",1,"W",115,FALSE,NA,NA,NA
"BR1","Downstream","384.3B23A42523","Summer","JDI14057.BFA","BRIDGC",17070204,"Lower John Day","2014-02-26","Observation","2014-05-04 20:44:08",1,"W",115,FALSE,NA,NA,NA
"JDJ","RIVER EXIT","384.3B23A42523","Summer","JDI14057.BFA","BRIDGC",17070204,"Lower John Day","2014-02-26","Observation","2014-05-08 22:43:00",3,"W",115,FALSE,NA,NA,NA
"BRIDGC",NA,"384.3B23A42524","Summer","JDI14043.BGA","BRIDGC",17070204,"Lower John Day","2014-02-12","Recapture","2014-09-22 13:47:00",1,"W",77,FALSE,NA,NA,NA
"BRIDGC",NA,"384.3B23A42541","Summer","JDI14052.BGA","BRIDGC",17070204,"Lower John Day","2014-02-21","Recapture","2015-01-30 11:01:00",1,"W",87,FALSE,NA,NA,NA
"BR3","Downstream","384.3B23A42541","Summer","JDI14052.BGA","BRIDGC",17070204,"Lower John Day","2014-02-21","Observation","2015-03-28 00:30:40",1,"W",87,FALSE,NA,NA,NA
"BR2","Downstream Bridge Creek","384.3B23A42541","Summer","JDI14052.BGA","BRIDGC",17070204,"Lower John Day","2014-02-21","Observation","2015-04-09 18:39:16",1,"W",87,FALSE,NA,NA,NA
"BR1","Downstream","384.3B23A42541","Summer","JDI14052.BGA","BRIDGC",17070204,"Lower John Day","2014-02-21","Observation","2015-04-11 16:18:10",1,"W",87,FALSE,NA,NA,NA
"BR0","Downstream","384.3B23A42541","Summer","JDI14052.BGA","BRIDGC",17070204,"Lower John Day","2014-02-21","Observation","2015-04-13 11:48:59",1,"W",87,FALSE,NA,NA,NA
"BRIDGC",NA,"384.3B23A43131","Summer","JDI14080.BGB","BRIDGC",17070204,"Lower John Day","2014-03-21","Recapture","2014-06-19 12:09:00",1,"W",80,FALSE,NA,NA,NA
"BR2","Gable Creek","384.3B23A43159","Summer","JDI14258.BFA","BRIDGC",17070204,"Lower John Day","2014-09-15","Observation","2015-05-19 05:55:14",1,"W",79,FALSE,NA,NA,NA
"BR1","Downstream","384.3B23A43159","Summer","JDI14258.BFA","BRIDGC",17070204,"Lower John Day","2014-09-15","Observation","2015-05-24 08:04:41",1,"W",79,FALSE,NA,NA,NA
"BRIDGC",NA,"384.3B23A434E3","Summer","JDI14174.BFC","BRIDGC",17070204,"Lower John Day","2014-06-23","Recapture","2014-09-18 07:54:00",1,"W",157,FALSE,NA,NA,NA
"BRIDGC",NA,"384.3B23A434F8","Summer","JDI14174.BFC","BRIDGC",17070204,"Lower John Day","2014-06-23","Recapture","2014-09-18 07:54:00",1,"W",132,FALSE,NA,NA,NA
"BRIDGC",NA,"384.3B23A44064","Summer","JDI14174.BFC","BRIDGC",17070204,"Lower John Day","2014-06-23","Recapture","2014-09-18 07:54:00",1,"W",112,FALSE,NA,NA,NA
"BR2","Gable Creek","384.3B23A442D2","Summer","JDI14057.BFA","BRIDGC",17070204,"Lower John Day","2014-02-26","Observation","2015-02-24 14:13:33",1,"W",78,FALSE,NA,NA,NA
"BR2","Downstream Bridge Creek","384.3B23A44C89","Summer","JDI14258.BFA","BRIDGC",17070204,"Lower John Day","2014-09-15","Observation","2014-12-22 14:04:43",1,"W",139,FALSE,NA,NA,NA
"BR1","Downstream","384.3B23A44C89","Summer","JDI14258.BFA","BRIDGC",17070204,"Lower John Day","2014-09-15","Observation","2015-04-13 02:45:51",1,"W",139,FALSE,NA,NA,NA
"BR0","Downstream","384.3B23A44C89","Summer","JDI14258.BFA","BRIDGC",17070204,"Lower John Day","2014-09-15","Observation","2015-04-16 04:07:43",1,"W",139,FALSE,NA,NA,NA
"BR1","Downstream","384.3B23A450E0","Summer","JDI14080.BGA","BRIDGC",17070204,"Lower John Day","2014-03-21","Observation","2014-05-14 21:52:35",1,"W",146,FALSE,NA,NA,NA
"BR0","Downstream","384.3B23A450E0","Summer","JDI14080.BGA","BRIDGC",17070204,"Lower John Day","2014-03-21","Observation","2014-05-15 23:31:18",1,"W",146,FALSE,NA,NA,NA
"BRIDGC",NA,"384.3B23A45989","Summer","JDI14176.BGA","BRIDGC",17070204,"Lower John Day","2014-06-25","Recapture","2014-09-25 12:19:00",1,"W",131,FALSE,NA,NA,NA
"BR0","Downstream","384.3B23A459B8","Summer","JDI14084.BEA","BRIDGC",17070204,"Lower John Day","2014-03-25","Observation","2014-05-06 21:27:32",1,"W",145,FALSE,NA,NA,NA
"JDJ","RIVER EXIT","384.3B23A459B8","Summer","JDI14084.BEA","BRIDGC",17070204,"Lower John Day","2014-03-25","Observation","2014-05-12 14:30:00",2,"W",145,FALSE,NA,NA,NA
"BRIDGC",NA,"384.3B23A459BD","Summer","JDI14057.BFA","BRIDGC",17070204,"Lower John Day","2014-02-26","Recapture","2014-02-27 10:41:00",1,"W",106,FALSE,NA,NA,NA
"GABLEC",NA,"384.3B23A45DBC","Summer","JDI14035.GFA","GABLEC",17070204,"Lower John Day","2014-02-04","Recapture","2014-06-22 13:00:00",1,"W",73,FALSE,NA,NA,NA
"BR2","Upstream Bridge Creek","384.3B23A45DBC","Summer","JDI14035.GFA","GABLEC",17070204,"Lower John Day","2014-02-04","Observation","2014-07-02 07:04:34",1,"W",73,FALSE,NA,NA,NA
"BRIDGC",NA,"384.3B23A45DBC","Summer","JDI14035.GFA","GABLEC",17070204,"Lower John Day","2014-02-04","Recapture","2014-09-16 07:47:00",1,"W",73,FALSE,NA,NA,NA
"BR2","Downstream Bridge Creek","384.3B23A45DBC","Summer","JDI14035.GFA","GABLEC",17070204,"Lower John Day","2014-02-04","Observation","2014-09-16 23:59:47",1,"W",73,FALSE,NA,NA,NA
"BR3","Upstream","384.3B23A45DC9","Summer","JDI14175.BGC","BRIDGC",17070204,"Lower John Day","2014-06-24","Observation","2014-12-19 11:35:19",1,"W",105,FALSE,NA,NA,NA
"BR2","Downstream Bridge Creek","384.3B23A45DC9","Summer","JDI14175.BGC","BRIDGC",17070204,"Lower John Day","2014-06-24","Observation","2015-04-01 23:30:36",1,"W",105,FALSE,NA,NA,NA
"BR1","Downstream","384.3B23A45DC9","Summer","JDI14175.BGC","BRIDGC",17070204,"Lower John Day","2014-06-24","Observation","2015-04-20 10:14:43",1,"W",105,FALSE,NA,NA,NA
"BR0","Downstream","384.3B23A45DC9","Summer","JDI14175.BGC","BRIDGC",17070204,"Lower John Day","2014-06-24","Observation","2015-04-25 00:56:05",1,"W",105,FALSE,NA,NA,NA
"BR2","Upstream Bridge Creek","384.3B23A46783","Summer","JDI14057.BFA","BRIDGC",17070204,"Lower John Day","2014-02-26","Observation","2014-04-21 18:26:30",1,"W",158,FALSE,NA,NA,NA
"BR1","Downstream","384.3B23A46783","Summer","JDI14057.BFA","BRIDGC",17070204,"Lower John Day","2014-02-26","Observation","2014-04-23 01:03:34",1,"W",158,FALSE,NA,NA,NA
"BR0","Upstream","384.3B23A46783","Summer","JDI14057.BFA","BRIDGC",17070204,"Lower John Day","2014-02-26","Observation","2014-04-24 23:56:33",1,"W",158,FALSE,NA,NA,NA
"BRIDGC",NA,"384.3B23A46BD6","Summer","JDI14086.BGA","BRIDGC",17070204,"Lower John Day","2014-03-27","Recapture","2014-09-25 12:19:00",1,"W",76,FALSE,NA,NA,NA
"BRIDGC",NA,"384.3B23A46BF7","Summer","JDI14057.BFA","BRIDGC",17070204,"Lower John Day","2014-02-26","Recapture","2014-02-27 10:41:00",1,"W",144,FALSE,NA,NA,NA
"BRIDGC",NA,"384.3B23A46C0E","Summer","JDI14057.BFA","BRIDGC",17070204,"Lower John Day","2014-02-26","Recapture","2014-02-27 10:41:00",1,"W",116,FALSE,NA,NA,NA
"BR1","Downstream","384.3B23A46C0E","Summer","JDI14057.BFA","BRIDGC",17070204,"Lower John Day","2014-02-26","Observation","2014-05-15 14:22:50",1,"W",116,FALSE,NA,NA,NA
"BR0","Downstream","384.3B23A46C0E","Summer","JDI14057.BFA","BRIDGC",17070204,"Lower John Day","2014-02-26","Observation","2014-05-16 06:30:16",1,"W",116,FALSE,NA,NA,NA
"BR2","Downstream Bridge Creek","384.3B23A475D5","Summer","JDI14057.BFA","BRIDGC",17070204,"Lower John Day","2014-02-26","Observation","2014-05-03 01:27:34",1,"W",121,FALSE,NA,NA,NA
"BR1","Downstream","384.3B23A475D5","Summer","JDI14057.BFA","BRIDGC",17070204,"Lower John Day","2014-02-26","Observation","2014-05-07 14:58:12",1,"W",121,FALSE,NA,NA,NA
