"obs_site","tag_id","run","rel_site","subbasin_name","rel_date","etype","date","rtype","length","transported","species"
"BCC","3DD.00776A5034","Summer","RLCTRP","Upper Salmon","2015-05-05","Observation","2015-05-21 05:07:06","H",NA,FALSE,"sockeye"
"LMJ","3DD.00776A5039","Summer","RLCTRP","Upper Salmon","2015-05-05","Observation","2015-05-16 06:34:02","H",NA,TRUE,"sockeye"
"LMJ","3DD.00776A5039","Summer","RLCTRP","Upper Salmon","2015-05-05","Observation","2015-05-16 06:34:01","H",NA,TRUE,"sockeye"
"GOJ","3DD.00776A50B7","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-16 09:17:30","H",NA,FALSE,"sockeye"
"GOJ","3DD.00776A50B7","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-16 09:17:28","H",NA,FALSE,"sockeye"
"GRJ","3DD.00776A50D1","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-13 21:40:34","H",NA,FALSE,"sockeye"
"GRJ","3DD.00776A50D1","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-13 21:40:35","H",NA,FALSE,"sockeye"
"MCJ","3DD.00776A50EB","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-20 19:02:34","H",NA,FALSE,"sockeye"
"MCJ","3DD.00776A50EB","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-20 19:02:35","H",NA,FALSE,"sockeye"
"B2J","3DD.00776A50EB","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-26 12:11:37","H",NA,FALSE,"sockeye"
"B2J","3DD.00776A50EB","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-26 12:11:31","H",NA,FALSE,"sockeye"
"BCC","3DD.00776A513E","Summer","RLCTRP","Upper Salmon","2015-05-05","Observation","2015-05-22 02:56:04","H",NA,FALSE,"sockeye"
"GOJ","3DD.00776A51CB","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-16 20:47:46","H",NA,FALSE,"sockeye"
"GOJ","3DD.00776A51CB","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-17 09:49:34","H",NA,TRUE,"sockeye"
"GOJ","3DD.00776A51CB","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-17 09:49:35","H",NA,TRUE,"sockeye"
"GRJ","3DD.00776A51E9","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-12 20:56:14","H",NA,TRUE,"sockeye"
"GRJ","3DD.00776A51E9","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-12 20:56:19","H",NA,TRUE,"sockeye"
"GOJ","3DD.00776A51F9","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-16 04:19:05","H",NA,TRUE,"sockeye"
"GOJ","3DD.00776A51F9","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-16 04:19:04","H",NA,TRUE,"sockeye"
"GRJ","3DD.00776A5251","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-12 22:14:29","H",NA,TRUE,"sockeye"
"GRJ","3DD.00776A5251","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-12 22:14:28","H",NA,TRUE,"sockeye"
"LMJ","3DD.00776A5258","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-17 18:36:36","H",NA,FALSE,"sockeye"
"LMJ","3DD.00776A5258","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-17 19:09:32","H",NA,FALSE,"sockeye"
"BCC","3DD.00776A5259","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-23 16:23:32","H",NA,FALSE,"sockeye"
"BCC","3DD.00776A526F","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-25 04:53:46","H",NA,FALSE,"sockeye"
"BCC","3DD.00776A5300","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-22 08:01:16","H",NA,FALSE,"sockeye"
"BCC","3DD.00776A5300","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-22 08:01:17","H",NA,FALSE,"sockeye"
"BCC","3DD.00776A5378","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-22 15:47:52","H",NA,FALSE,"sockeye"
"MCJ","3DD.00776A538A","Summer","RLCTRP","Upper Salmon","2015-05-05","Observation","2015-05-21 07:35:53","H",NA,FALSE,"sockeye"
"JDJ","3DD.00776A538A","Summer","RLCTRP","Upper Salmon","2015-05-05","Observation","2015-05-23 19:36:48","H",NA,FALSE,"sockeye"
"JDJ","3DD.00776A538A","Summer","RLCTRP","Upper Salmon","2015-05-05","Observation","2015-05-23 19:36:52","H",NA,FALSE,"sockeye"
"MCJ","3DD.00776A538A","Summer","RLCTRP","Upper Salmon","2015-05-05","Observation","2015-05-21 07:35:50","H",NA,FALSE,"sockeye"
"BCC","3DD.00776A5401","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-22 05:09:40","H",NA,FALSE,"sockeye"
"BCC","3DD.00776A5401","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-22 05:09:39","H",NA,FALSE,"sockeye"
"LMJ","3DD.00776A5558","Summer","RLCTRP","Upper Salmon","2015-05-05","Observation","2015-05-16 22:48:12","H",NA,FALSE,"sockeye"
"LMJ","3DD.00776A5558","Summer","RLCTRP","Upper Salmon","2015-05-05","Observation","2015-05-16 22:48:35","H",NA,TRUE,"sockeye"
"GRJ","3DD.00776A55D9","Summer","RLCTRP","Upper Salmon","2015-05-05","Observation","2015-05-11 22:24:14","H",NA,TRUE,"sockeye"
"GRJ","3DD.00776A55D9","Summer","RLCTRP","Upper Salmon","2015-05-05","Observation","2015-05-11 22:24:13","H",NA,TRUE,"sockeye"
"BCC","3DD.00776A5A6D","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-24 17:52:43","H",NA,FALSE,"sockeye"
"BCC","3DD.00776A5A6D","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-24 17:52:42","H",NA,FALSE,"sockeye"
"GOJ","3DD.00776A5B60","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-15 23:28:46","H",NA,FALSE,"sockeye"
"GOJ","3DD.00776A5B60","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-15 23:28:48","H",NA,FALSE,"sockeye"
"B2J","3DD.00776A5C25","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-25 14:10:28","H",NA,FALSE,"sockeye"
"B2J","3DD.00776A5C25","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-25 14:10:27","H",NA,FALSE,"sockeye"
"GRJ","3DD.00776A5C7E","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-12 21:57:57","H",NA,TRUE,"sockeye"
"GRJ","3DD.00776A5C7E","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-12 21:57:58","H",NA,TRUE,"sockeye"
"GOJ","3DD.00776A5CF4","Summer","RLCTRP","Upper Salmon","2015-05-05","Observation","2015-05-16 09:27:13","H",NA,TRUE,"sockeye"
"GOJ","3DD.00776A5CF4","Summer","RLCTRP","Upper Salmon","2015-05-05","Observation","2015-05-16 09:27:14","H",NA,TRUE,"sockeye"
"ESANIS","3DD.00776A5CF4","Summer","RLCTRP","Upper Salmon","2015-05-05","Recovery","2015-10-21 00:00:00","H",NA,FALSE,"sockeye"
"BCC","3DD.00776A5DEC","Summer","RLCTRP","Upper Salmon","2015-05-05","Observation","2015-05-23 05:50:43","H",NA,FALSE,"sockeye"
"BCC","3DD.00776A5DEC","Summer","RLCTRP","Upper Salmon","2015-05-05","Observation","2015-05-23 05:50:44","H",NA,FALSE,"sockeye"
"GRJ","3DD.00776A5DF4","Summer","RLCTRP","Upper Salmon","2015-05-05","Observation","2015-05-15 01:31:59","H",NA,TRUE,"sockeye"
"GRJ","3DD.00776A5DF4","Summer","RLCTRP","Upper Salmon","2015-05-05","Observation","2015-05-15 01:32:05","H",NA,TRUE,"sockeye"
"TWX","3DD.00776A5E06","Summer","RLCTRP","Upper Salmon","2015-05-05","Observation","2015-05-31 11:22:13","H",NA,FALSE,"sockeye"
"TWX","3DD.00776A5E06","Summer","RLCTRP","Upper Salmon","2015-05-05","Observation","2015-05-31 09:26:29","H",NA,FALSE,"sockeye"
"MCJ","3DD.00776A5E77","Summer","RLCTRP","Upper Salmon","2015-05-05","Observation","2015-05-18 06:04:38","H",NA,FALSE,"sockeye"
"MCJ","3DD.00776A5E77","Summer","RLCTRP","Upper Salmon","2015-05-05","Observation","2015-05-18 06:04:40","H",NA,FALSE,"sockeye"
"BCC","3DD.00776A5E77","Summer","RLCTRP","Upper Salmon","2015-05-05","Observation","2015-05-21 18:38:19","H",NA,FALSE,"sockeye"
"MCJ","3DD.00776A5ED1","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-21 13:33:07","H",NA,FALSE,"sockeye"
"MCJ","3DD.00776A5ED1","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-21 13:33:04","H",NA,FALSE,"sockeye"
"B2J","3DD.00776A5F1F","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-23 20:48:46","H",NA,FALSE,"sockeye"
"B2J","3DD.00776A5F1F","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-23 20:48:47","H",NA,FALSE,"sockeye"
"GRJ","3DD.00776A5F38","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-13 22:17:06","H",NA,TRUE,"sockeye"
"GRJ","3DD.00776A5F38","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-13 22:17:07","H",NA,TRUE,"sockeye"
"BCC","3DD.00776A5F7B","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-24 00:16:10","H",NA,FALSE,"sockeye"
"BCC","3DD.00776A5F7B","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-24 00:16:11","H",NA,FALSE,"sockeye"
"MCJ","3DD.00776A5F99","Summer","RLCTRP","Upper Salmon","2015-05-05","Observation","2015-05-19 14:47:46","H",NA,FALSE,"sockeye"
"MCJ","3DD.00776A5F99","Summer","RLCTRP","Upper Salmon","2015-05-05","Observation","2015-05-19 14:47:42","H",NA,FALSE,"sockeye"
"MCJ","3DD.00776A5FAD","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-19 15:37:00","H",NA,FALSE,"sockeye"
"MCJ","3DD.00776A5FAD","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-19 15:37:03","H",NA,FALSE,"sockeye"
"LMJ","3DD.00776A5FD2","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-18 03:09:33","H",NA,TRUE,"sockeye"
"LMJ","3DD.00776A5FD2","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-18 03:09:34","H",NA,TRUE,"sockeye"
"GRJ","3DD.00776A603A","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-14 00:32:17","H",NA,TRUE,"sockeye"
"GRJ","3DD.00776A603A","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-14 00:32:18","H",NA,TRUE,"sockeye"
"B2J","3DD.00776A603F","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-23 16:01:02","H",NA,FALSE,"sockeye"
"B2J","3DD.00776A603F","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-23 16:01:01","H",NA,FALSE,"sockeye"
"GRJ","3DD.00776A6046","Summer","RLCTRP","Upper Salmon","2015-05-05","Observation","2015-05-14 01:29:19","H",NA,FALSE,"sockeye"
"GRJ","3DD.00776A6046","Summer","RLCTRP","Upper Salmon","2015-05-05","Observation","2015-05-14 01:29:17","H",NA,FALSE,"sockeye"
"ESANIS","3DD.00776A6056","Summer","RLCTRP","Upper Salmon","2015-05-04","Recovery","2015-10-21 00:00:00","H",NA,FALSE,"sockeye"
"GOJ","3DD.00776A6056","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-16 11:41:03","H",NA,TRUE,"sockeye"
"GOJ","3DD.00776A6056","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-16 11:41:04","H",NA,TRUE,"sockeye"
"JDJ","3DD.00776A60A5","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-23 10:25:56","H",NA,FALSE,"sockeye"
"JDJ","3DD.00776A60A5","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-23 10:25:57","H",NA,FALSE,"sockeye"
"BCC","3DD.00776A60CC","Summer","RLCTRP","Upper Salmon","2015-05-05","Observation","2015-05-22 08:22:56","H",NA,FALSE,"sockeye"
"BCC","3DD.00776A60CC","Summer","RLCTRP","Upper Salmon","2015-05-05","Observation","2015-05-22 08:22:57","H",NA,FALSE,"sockeye"
"GOJ","3DD.00776A60DF","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-16 15:15:04","H",NA,FALSE,"sockeye"
"GOJ","3DD.00776A60DF","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-16 15:15:07","H",NA,TRUE,"sockeye"
"BCC","3DD.00776A6124","Summer","RLCTRP","Upper Salmon","2015-05-05","Observation","2015-05-22 11:37:23","H",NA,FALSE,"sockeye"
"BCC","3DD.00776A6124","Summer","RLCTRP","Upper Salmon","2015-05-05","Observation","2015-05-22 11:37:22","H",NA,FALSE,"sockeye"
"MCJ","3DD.00776A6156","Summer","RLCTRP","Upper Salmon","2015-05-05","Observation","2015-05-19 20:41:37","H",NA,FALSE,"sockeye"
"MCJ","3DD.00776A6156","Summer","RLCTRP","Upper Salmon","2015-05-05","Observation","2015-05-19 20:41:33","H",NA,FALSE,"sockeye"
"BCC","3DD.00776A6171","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-22 07:41:39","H",NA,FALSE,"sockeye"
"BCC","3DD.00776A61CA","Summer","RLCTRP","Upper Salmon","2015-05-05","Observation","2015-05-21 16:14:26","H",NA,FALSE,"sockeye"
"JDJ","3DD.00776A61DC","Summer","RLCTRP","Upper Salmon","2015-05-05","Observation","2015-05-23 02:38:05","H",NA,FALSE,"sockeye"
"JDJ","3DD.00776A61DC","Summer","RLCTRP","Upper Salmon","2015-05-05","Observation","2015-05-23 02:38:04","H",NA,FALSE,"sockeye"
"BCC","3DD.00776A61DC","Summer","RLCTRP","Upper Salmon","2015-05-05","Observation","2015-05-24 11:22:48","H",NA,FALSE,"sockeye"
"JDJ","3DD.00776A62B6","Summer","RLCTRP","Upper Salmon","2015-05-05","Observation","2015-05-21 11:52:27","H",NA,FALSE,"sockeye"
"JDJ","3DD.00776A62B6","Summer","RLCTRP","Upper Salmon","2015-05-05","Observation","2015-05-21 11:52:28","H",NA,FALSE,"sockeye"
"GRJ","3DD.00776A62C1","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-13 21:05:00","H",NA,TRUE,"sockeye"
"GRJ","3DD.00776A62C1","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-13 21:04:55","H",NA,TRUE,"sockeye"
"GOJ","3DD.00776A62C6","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-24 06:13:45","H",NA,FALSE,"sockeye"
"GOJ","3DD.00776A62C6","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-24 06:13:48","H",NA,TRUE,"sockeye"
"GOJ","3DD.00776A62C6","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-21 22:02:46","H",NA,FALSE,"sockeye"
"ICHFFB","3DD.00776A6435","Summer","RLCTRP","Upper Salmon","2015-05-05","Observation","2015-05-18 12:42:24","H",NA,FALSE,"sockeye"
"ICHFFB","3DD.00776A6435","Summer","RLCTRP","Upper Salmon","2015-05-05","Observation","2015-05-18 12:42:26","H",NA,FALSE,"sockeye"
"GOJ","3DD.00776A648A","Summer","RLCTRP","Upper Salmon","2015-05-05","Observation","2015-05-15 23:47:20","H",NA,TRUE,"sockeye"
"GOJ","3DD.00776A648A","Summer","RLCTRP","Upper Salmon","2015-05-05","Observation","2015-05-15 23:47:21","H",NA,TRUE,"sockeye"
"GRJ","3DD.00776A651B","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-12 21:05:41","H",NA,FALSE,"sockeye"
"GRJ","3DD.00776A651B","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-12 21:05:39","H",NA,FALSE,"sockeye"
"BCC","3DD.00776A6607","Summer","RLCTRP","Upper Salmon","2015-05-05","Observation","2015-05-21 18:30:12","H",NA,FALSE,"sockeye"
"GRJ","3DD.00776A6645","Summer","RLCTRP","Upper Salmon","2015-05-05","Observation","2015-05-14 01:06:22","H",NA,TRUE,"sockeye"
"GRJ","3DD.00776A6645","Summer","RLCTRP","Upper Salmon","2015-05-05","Observation","2015-05-14 01:06:38","H",NA,TRUE,"sockeye"
"BCC","3DD.00776A68F7","Summer","RLCTRP","Upper Salmon","2015-05-05","Observation","2015-05-24 23:20:58","H",NA,FALSE,"sockeye"
"LMJ","3DD.00776A693A","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-17 23:59:13","H",NA,TRUE,"sockeye"
"LMJ","3DD.00776A693A","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-17 23:59:12","H",NA,TRUE,"sockeye"
"GOJ","3DD.00776A6967","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-16 07:18:29","H",NA,TRUE,"sockeye"
"GOJ","3DD.00776A6967","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-16 07:18:30","H",NA,TRUE,"sockeye"
"GOJ","3DD.00776A69B1","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-14 22:49:42","H",NA,TRUE,"sockeye"
"GOJ","3DD.00776A69B1","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-14 22:49:43","H",NA,TRUE,"sockeye"
"BCC","3DD.00776A6A3D","Summer","RLCTRP","Upper Salmon","2015-05-05","Observation","2015-05-23 11:42:52","H",NA,FALSE,"sockeye"
"GOJ","3DD.00776A6B52","Summer","RLCTRP","Upper Salmon","2015-05-05","Observation","2015-05-14 22:58:36","H",NA,FALSE,"sockeye"
"GOJ","3DD.00776A6B52","Summer","RLCTRP","Upper Salmon","2015-05-05","Observation","2015-05-14 22:58:40","H",NA,TRUE,"sockeye"
"GRJ","3DD.00776A6B5A","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-15 04:39:42","H",NA,FALSE,"sockeye"
"GRJ","3DD.00776A6B5A","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-15 04:39:41","H",NA,FALSE,"sockeye"
"MCJ","3DD.00776A6B63","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-21 13:23:04","H",NA,FALSE,"sockeye"
"MCJ","3DD.00776A6B63","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-21 13:23:01","H",NA,FALSE,"sockeye"
"BCC","3DD.00776A6BE7","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-22 10:51:36","H",NA,FALSE,"sockeye"
"LMJ","3DD.00776A6C69","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-17 19:27:40","H",NA,FALSE,"sockeye"
"LMJ","3DD.00776A6C69","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-17 19:28:03","H",NA,TRUE,"sockeye"
"BCC","3DD.00776A6C74","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-22 06:39:01","H",NA,FALSE,"sockeye"
"BCC","3DD.00776A6C92","Summer","RLCTRP","Upper Salmon","2015-05-05","Observation","2015-05-23 08:55:33","H",NA,FALSE,"sockeye"
"BCC","3DD.00776A6C92","Summer","RLCTRP","Upper Salmon","2015-05-05","Observation","2015-05-23 08:55:34","H",NA,FALSE,"sockeye"
"MCJ","3DD.00776A6C9B","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-19 18:55:42","H",NA,FALSE,"sockeye"
"MCJ","3DD.00776A6C9B","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-19 18:55:39","H",NA,FALSE,"sockeye"
"BCC","3DD.00776A6CF8","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-24 05:31:43","H",NA,FALSE,"sockeye"
"MCJ","3DD.00776A6D31","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-19 15:12:26","H",NA,FALSE,"sockeye"
"MCJ","3DD.00776A6D31","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-19 15:12:23","H",NA,FALSE,"sockeye"
"BCC","3DD.00776A6D8D","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-21 11:00:46","H",NA,FALSE,"sockeye"
"BCC","3DD.00776A6DA3","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-23 14:38:05","H",NA,FALSE,"sockeye"
"BCC","3DD.00776A6DA3","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-23 14:38:06","H",NA,FALSE,"sockeye"
"BCC","3DD.00776A6DA8","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-21 17:48:16","H",NA,FALSE,"sockeye"
"MCJ","3DD.00776A6DAE","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-21 20:14:17","H",NA,FALSE,"sockeye"
"MCJ","3DD.00776A6DAE","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-21 20:14:14","H",NA,FALSE,"sockeye"
"MCJ","3DD.00776A6DCE","Summer","RLCTRP","Upper Salmon","2015-05-05","Observation","2015-05-18 21:32:03","H",NA,FALSE,"sockeye"
"MCJ","3DD.00776A6DCE","Summer","RLCTRP","Upper Salmon","2015-05-05","Observation","2015-05-18 21:32:04","H",NA,FALSE,"sockeye"
"MCJ","3DD.00776A6E81","Summer","RLCTRP","Upper Salmon","2015-05-05","Observation","2015-05-23 07:18:45","H",NA,FALSE,"sockeye"
"MCJ","3DD.00776A6E81","Summer","RLCTRP","Upper Salmon","2015-05-05","Observation","2015-05-23 07:18:49","H",NA,FALSE,"sockeye"
"LMJ","3DD.00776A6E88","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-17 21:23:13","H",NA,TRUE,"sockeye"
"LMJ","3DD.00776A6E88","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-17 21:23:12","H",NA,TRUE,"sockeye"
"GRJ","3DD.00776A6F92","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-13 02:35:44","H",NA,TRUE,"sockeye"
"GRJ","3DD.00776A6F92","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-13 02:35:32","H",NA,TRUE,"sockeye"
"JDJ","3DD.00776A706A","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-22 10:45:14","H",NA,FALSE,"sockeye"
"JDJ","3DD.00776A706A","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-22 10:45:15","H",NA,FALSE,"sockeye"
"JDJ","3DD.00776A70B5","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-21 13:28:09","H",NA,FALSE,"sockeye"
"ESANIS","3DD.00776A70B5","Summer","RLCTRP","Upper Salmon","2015-05-04","Recovery","2015-10-02 00:00:00","H",NA,FALSE,"sockeye"
"JDJ","3DD.00776A70B5","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-21 13:28:10","H",NA,FALSE,"sockeye"
"MCJ","3DD.00776A7693","Summer","RLCTRP","Upper Salmon","2015-05-05","Observation","2015-05-19 13:17:40","H",NA,FALSE,"sockeye"
"MCJ","3DD.00776A7693","Summer","RLCTRP","Upper Salmon","2015-05-05","Observation","2015-05-19 13:17:37","H",NA,FALSE,"sockeye"
"MCJ","3DD.00776A771F","Summer","RLCTRP","Upper Salmon","2015-05-05","Observation","2015-05-20 23:16:55","H",NA,FALSE,"sockeye"
"MCJ","3DD.00776A771F","Summer","RLCTRP","Upper Salmon","2015-05-05","Observation","2015-05-20 23:16:56","H",NA,FALSE,"sockeye"
"B2J","3DD.00776A7795","Summer","RLCTRP","Upper Salmon","2015-05-05","Observation","2015-05-21 22:13:07","H",NA,FALSE,"sockeye"
"B2J","3DD.00776A7795","Summer","RLCTRP","Upper Salmon","2015-05-05","Observation","2015-05-21 22:13:12","H",NA,FALSE,"sockeye"
"MCJ","3DD.00776A77BC","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-23 05:22:11","H",NA,FALSE,"sockeye"
"MCJ","3DD.00776A77BC","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-23 05:22:10","H",NA,FALSE,"sockeye"
"GRJ","3DD.00776A77E5","Summer","RLCTRP","Upper Salmon","2015-05-05","Observation","2015-05-14 03:02:47","H",NA,TRUE,"sockeye"
"GRJ","3DD.00776A77E5","Summer","RLCTRP","Upper Salmon","2015-05-05","Observation","2015-05-14 03:02:48","H",NA,TRUE,"sockeye"
"B2J","3DD.00776A790D","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-22 15:55:17","H",NA,FALSE,"sockeye"
"B2J","3DD.00776A790D","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-22 15:55:23","H",NA,FALSE,"sockeye"
"BCC","3DD.00776A7947","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-21 12:53:18","H",NA,FALSE,"sockeye"
"GOJ","3DD.00776A7951","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-18 21:45:20","H",NA,FALSE,"sockeye"
"GOJ","3DD.00776A7951","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-18 21:45:23","H",NA,FALSE,"sockeye"
"LMJ","3DD.00776A79AD","Summer","RLCTRP","Upper Salmon","2015-05-05","Observation","2015-05-16 22:29:07","H",NA,TRUE,"sockeye"
"LMJ","3DD.00776A79AD","Summer","RLCTRP","Upper Salmon","2015-05-05","Observation","2015-05-16 22:29:08","H",NA,TRUE,"sockeye"
"GRJ","3DD.00776A79E0","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-14 00:18:32","H",NA,FALSE,"sockeye"
"GRJ","3DD.00776A79E0","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-14 00:18:30","H",NA,FALSE,"sockeye"
"BCC","3DD.00776A79EF","Summer","RLCTRP","Upper Salmon","2015-05-05","Observation","2015-05-23 17:19:55","H",NA,FALSE,"sockeye"
"BCC","3DD.00776A79EF","Summer","RLCTRP","Upper Salmon","2015-05-05","Observation","2015-05-23 17:19:56","H",NA,FALSE,"sockeye"
"BCC","3DD.00776A7A3D","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-24 09:26:00","H",NA,FALSE,"sockeye"
"MCJ","3DD.00776A7A3D","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-20 12:49:47","H",NA,FALSE,"sockeye"
"MCJ","3DD.00776A7A3D","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-20 12:49:49","H",NA,FALSE,"sockeye"
"GOJ","3DD.00776A7A9F","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-16 03:51:27","H",NA,FALSE,"sockeye"
"GRJ","3DD.00776A7A9F","Summer","RLCTRP","Upper Salmon","2015-05-04","Observation","2015-05-14 03:55:00","H",NA,FALSE,"sockeye"
